Date,Close
"Jan 18, 2022","1,812.30"
"Jan 14, 2022","1,816.50"
"Jan 13, 2022","1,821.20"
"Jan 12, 2022","1,827.20"
"Jan 11, 2022","1,818.60"
"Jan 10, 2022","1,798.40"
"Jan 07, 2022","1,797.00"
"Jan 06, 2022","1,788.70"
"Jan 05, 2022","1,824.60"
"Jan 04, 2022","1,814.00"
"Jan 03, 2022","1,799.40"
"Dec 31, 2021","1,827.50"
"Dec 30, 2021","1,812.70"
"Dec 29, 2021","1,805.10"
"Dec 28, 2021","1,810.20"
"Dec 27, 2021","1,808.10"
"Dec 23, 2021","1,811.20"
"Dec 22, 2021","1,801.60"
"Dec 21, 2021","1,787.90"
"Dec 20, 2021","1,793.70"
"Dec 17, 2021","1,803.80"
"Dec 16, 2021","1,796.60"
"Dec 15, 2021","1,762.60"
"Dec 14, 2021","1,770.40"
"Dec 13, 2021","1,786.30"
"Dec 10, 2021","1,782.90"
"Dec 09, 2021","1,774.60"
"Dec 08, 2021","1,783.40"
"Dec 07, 2021","1,782.60"
"Dec 06, 2021","1,777.50"
"Dec 03, 2021","1,782.00"
"Dec 02, 2021","1,760.70"
"Dec 01, 2021","1,781.60"
"Nov 30, 2021","1,773.60"
"Nov 29, 2021","1,782.30"
"Nov 26, 2021","1,785.30"
"Nov 25, 2021","1,791.40"
"Nov 24, 2021","1,784.10"
"Nov 23, 2021","1,783.50"
"Nov 22, 2021","1,806.00"
"Nov 19, 2021","1,851.20"
"Nov 18, 2021","1,861.00"
"Nov 17, 2021","1,869.70"
"Nov 16, 2021","1,853.60"
"Nov 15, 2021","1,866.10"
"Nov 12, 2021","1,867.90"
"Nov 11, 2021","1,863.20"
"Nov 10, 2021","1,847.60"
"Nov 09, 2021","1,830.20"
"Nov 08, 2021","1,827.40"
"Nov 04, 2021","1,816.40"
"Nov 03, 2021","1,793.00"
"Nov 02, 2021","1,763.60"
"Nov 01, 2021","1,788.70"
"Oct 31, 2021","1,795.10"
"Oct 28, 2021","1,783.00"
"Oct 27, 2021","1,801.60"
"Oct 26, 2021","1,797.90"
"Oct 25, 2021","1,792.70"
"Oct 24, 2021","1,806.00"
"Oct 21, 2021","1,795.50"
"Oct 20, 2021","1,781.20"
"Oct 19, 2021","1,784.10"
"Oct 18, 2021","1,769.70"
"Oct 17, 2021","1,764.80"
"Oct 14, 2021","1,767.20"
"Oct 13, 2021","1,796.70"
"Oct 12, 2021","1,793.70"
"Oct 11, 2021","1,758.30"
"Oct 10, 2021","1,754.60"
"Oct 07, 2021","1,756.30"
"Oct 06, 2021","1,757.90"
"Oct 05, 2021","1,760.50"
"Oct 04, 2021","1,759.60"
"Oct 03, 2021","1,766.20"
"Sept 30, 2021","1,757.00"
"Sept 29, 2021","1,755.30"
"Sept 28, 2021","1,721.50"
"Sept 27, 2021","1,735.80"
"Sept 26, 2021","1,750.00"
"Sept 23, 2021","1,749.70"
"Sept 22, 2021","1,747.70"
"Sept 21, 2021","1,776.70"
"Sept 20, 2021","1,776.00"
"Sept 19, 2021","1,761.80"
"Sept 16, 2021","1,749.40"
"Sept 15, 2021","1,754.60"
"Sept 14, 2021","1,792.40"
"Sept 13, 2021","1,804.70"
"Sept 12, 2021","1,792.00"
"Sept 09, 2021","1,789.60"
"Sept 08, 2021","1,797.40"
"Sept 07, 2021","1,790.70"
"Sept 06, 2021","1,795.90"
"Sept 02, 2021","1,830.90"
"Sept 01, 2021","1,808.70"
"Aug 31, 2021","1,813.10"
"Aug 30, 2021","1,815.00"
"Aug 29, 2021","1,809.00"
"Aug 26, 2021","1,816.60"
"Aug 25, 2021","1,792.20"
"Aug 24, 2021","1,788.20"
"Aug 23, 2021","1,805.60"
"Aug 22, 2021","1,803.20"
"Aug 19, 2021","1,781.00"
"Aug 18, 2021","1,780.20"
"Aug 17, 2021","1,781.60"
"Aug 16, 2021","1,785.00"
"Aug 15, 2021","1,786.90"
"Aug 12, 2021","1,775.20"
"Aug 11, 2021","1,749.00"
"Aug 10, 2021","1,750.40"
"Aug 09, 2021","1,728.80"
"Aug 08, 2021","1,723.40"
"Aug 05, 2021","1,760.00"
"Aug 04, 2021","1,805.10"
"Aug 03, 2021","1,810.50"
"Aug 02, 2021","1,810.10"
"Aug 01, 2021","1,818.10"
"Jul 29, 2021","1,812.60"
"Jul 28, 2021","1,831.20"
"Jul 27, 2021","1,799.50"
"Jul 26, 2021","1,799.50"
"Jul 25, 2021","1,798.70"
"Jul 22, 2021","1,801.40"
"Jul 21, 2021","1,805.00"
"Jul 20, 2021","1,802.90"
"Jul 19, 2021","1,810.90"
"Jul 18, 2021","1,808.70"
"Jul 15, 2021","1,814.50"
"Jul 14, 2021","1,828.40"
"Jul 13, 2021","1,824.30"
"Jul 12, 2021","1,809.40"
"Jul 11, 2021","1,805.50"
"Jul 08, 2021","1,810.00"
"Jul 07, 2021","1,799.60"
"Jul 06, 2021","1,801.50"
"Jul 05, 2021","1,793.50"
"Jul 01, 2021","1,782.60"
"Jun 30, 2021","1,775.90"
"Jun 29, 2021","1,770.80"
"Jun 28, 2021","1,762.80"
"Jun 27, 2021","1,779.60"
"Jun 24, 2021","1,776.60"
"Jun 23, 2021","1,775.60"
"Jun 22, 2021","1,782.30"
"Jun 21, 2021","1,776.30"
"Jun 20, 2021","1,781.80"
"Jun 17, 2021","1,767.90"
"Jun 16, 2021","1,773.80"
"Jun 15, 2021","1,859.50"
"Jun 14, 2021","1,854.50"
"Jun 13, 2021","1,864.00"
"Jun 10, 2021","1,877.40"
"Jun 09, 2021","1,894.20"
"Jun 08, 2021","1,893.20"
"Jun 07, 2021","1,892.20"
"Jun 06, 2021","1,896.80"
"Jun 03, 2021","1,889.80"
"Jun 02, 2021","1,871.20"
"Jun 01, 2021","1,907.50"
"May 31, 2021","1,902.90"
"May 27, 2021","1,902.50"
"May 26, 2021","1,895.70"
"May 25, 2021","1,901.30"
"May 24, 2021","1,898.10"
"May 23, 2021","1,884.60"
"May 20, 2021","1,876.70"
"May 19, 2021","1,881.80"
"May 18, 2021","1,881.30"
"May 17, 2021","1,867.80"
"May 16, 2021","1,867.50"
"May 13, 2021","1,837.90"
"May 12, 2021","1,823.80"
"May 11, 2021","1,822.60"
"May 10, 2021","1,835.90"
"May 09, 2021","1,837.50"
"May 06, 2021","1,831.10"
"May 05, 2021","1,815.50"
"May 04, 2021","1,784.10"
"May 03, 2021","1,775.80"
"May 02, 2021","1,791.40"
"Apr 29, 2021","1,767.30"
"Apr 28, 2021","1,768.10"
"Apr 27, 2021","1,773.20"
"Apr 26, 2021","1,778.00"
"Apr 25, 2021","1,779.20"
"Apr 22, 2021","1,777.00"
"Apr 21, 2021","1,781.20"
"Apr 20, 2021","1,792.30"
"Apr 19, 2021","1,777.30"
"Apr 18, 2021","1,769.40"
"Apr 15, 2021","1,779.00"
"Apr 14, 2021","1,765.40"
"Apr 13, 2021","1,734.90"
"Apr 12, 2021","1,746.20"
"Apr 11, 2021","1,731.20"
"Apr 08, 2021","1,743.30"
"Apr 07, 2021","1,756.80"
"Apr 06, 2021","1,740.10"
"Apr 05, 2021","1,741.50"
"Apr 04, 2021","1,727.00"
"Mar 31, 2021","1,726.50"
"Mar 30, 2021","1,713.80"
"Mar 29, 2021","1,683.90"
"Mar 28, 2021","1,712.10"
"Mar 25, 2021","1,732.20"
"Mar 24, 2021","1,724.90"
"Mar 23, 2021","1,732.90"
"Mar 22, 2021","1,724.70"
"Mar 21, 2021","1,737.80"
"Mar 18, 2021","1,741.40"
"Mar 17, 2021","1,732.20"
"Mar 16, 2021","1,726.80"
"Mar 15, 2021","1,730.60"
"Mar 14, 2021","1,728.90"
"Mar 12, 2021","1,719.50"
"Mar 11, 2021","1,722.30"
"Mar 10, 2021","1,721.50"
"Mar 09, 2021","1,716.60"
"Mar 08, 2021","1,677.70"
"Mar 05, 2021","1,698.00"
"Mar 04, 2021","1,700.20"
"Mar 03, 2021","1,715.30"
"Mar 02, 2021","1,733.10"
"Mar 01, 2021","1,722.50"
"Feb 26, 2021","1,728.10"
"Feb 25, 2021","1,774.40"
"Feb 24, 2021","1,796.40"
"Feb 23, 2021","1,804.40"
"Feb 22, 2021","1,806.70"
"Feb 19, 2021","1,775.80"
"Feb 18, 2021","1,773.40"
"Feb 17, 2021","1,771.10"
"Feb 16, 2021","1,797.20"
"Feb 12, 2021","1,821.60"
"Feb 11, 2021","1,824.90"
"Feb 10, 2021","1,840.60"
"Feb 09, 2021","1,835.30"
"Feb 08, 2021","1,831.90"
"Feb 05, 2021","1,810.90"
"Feb 04, 2021","1,788.90"
"Feb 03, 2021","1,832.20"
"Feb 02, 2021","1,830.50"
"Feb 01, 2021","1,860.80"
"Jan 29, 2021","1,847.30"
"Jan 28, 2021","1,837.90"
"Jan 27, 2021","1,844.90"
"Jan 26, 2021","1,850.70"
"Jan 25, 2021","1,854.90"
"Jan 22, 2021","1,855.70"
"Jan 21, 2021","1,865.30"
"Jan 20, 2021","1,865.90"
"Jan 19, 2021","1,839.50"
"Jan 15, 2021","1,829.30"
"Jan 14, 2021","1,850.30"
"Jan 13, 2021","1,853.60"
"Jan 12, 2021","1,842.90"
"Jan 11, 2021","1,849.60"
"Jan 08, 2021","1,834.10"
"Jan 07, 2021","1,912.30"
"Jan 06, 2021","1,906.90"
"Jan 05, 2021","1,952.70"
"Jan 04, 2021","1,944.70"
"Dec 31, 2020","1,893.10"
"Dec 30, 2020","1,891.00"
"Dec 29, 2020","1,879.70"
"Dec 28, 2020","1,877.20"
"Dec 24, 2020","1,879.90"
"Dec 23, 2020","1,874.70"
"Dec 22, 2020","1,866.60"
"Dec 21, 2020","1,879.20"
"Dec 18, 2020","1,885.70"
"Dec 17, 2020","1,887.20"
"Dec 16, 2020","1,856.10"
"Dec 15, 2020","1,852.30"
"Dec 14, 2020","1,828.70"
"Dec 11, 2020","1,839.80"
"Dec 10, 2020","1,833.60"
"Dec 09, 2020","1,834.60"
"Dec 08, 2020","1,870.80"
"Dec 07, 2020","1,861.80"
"Dec 04, 2020","1,835.90"
"Dec 03, 2020","1,836.80"
"Dec 02, 2020","1,825.70"
"Dec 01, 2020","1,814.10"
"Nov 30, 2020","1,775.70"
"Nov 27, 2020","1,781.90"
"Nov 25, 2020","1,805.70"
"Nov 24, 2020","1,804.80"
"Nov 23, 2020","1,837.80"
"Nov 20, 2020","1,872.60"
"Nov 19, 2020","1,861.10"
"Nov 18, 2020","1,873.50"
"Nov 17, 2020","1,884.50"
"Nov 16, 2020","1,887.30"
"Nov 13, 2020","1,885.70"
"Nov 12, 2020","1,872.60"
"Nov 11, 2020","1,860.70"
"Nov 10, 2020","1,875.40"
"Nov 09, 2020","1,853.20"
"Nov 06, 2020","1,950.30"
"Nov 05, 2020","1,945.30"
"Nov 04, 2020","1,894.60"
"Nov 03, 2020","1,908.50"
"Nov 02, 2020","1,890.40"
"Oct 29, 2020","1,877.40"
"Oct 28, 2020","1,865.60"
"Oct 27, 2020","1,876.20"
"Oct 26, 2020","1,908.80"
"Oct 25, 2020","1,902.70"
"Oct 22, 2020","1,902.00"
"Oct 21, 2020","1,901.10"
"Oct 20, 2020","1,924.60"
"Oct 19, 2020","1,910.40"
"Oct 18, 2020","1,906.40"
"Oct 15, 2020","1,900.80"
"Oct 14, 2020","1,903.20"
"Oct 13, 2020","1,901.30"
"Oct 12, 2020","1,888.50"
"Oct 11, 2020","1,922.50"
"Oct 08, 2020","1,919.50"
"Oct 07, 2020","1,888.60"
"Oct 06, 2020","1,883.60"
"Oct 05, 2020","1,901.10"
"Oct 04, 2020","1,912.50"
"Oct 01, 2020","1,900.20"
"Sept 30, 2020","1,908.40"
"Sept 29, 2020","1,887.50"
"Sept 28, 2020","1,894.30"
"Sept 27, 2020","1,872.80"
"Sept 24, 2020","1,857.70"
"Sept 23, 2020","1,868.30"
"Sept 22, 2020","1,859.90"
"Sept 21, 2020","1,898.60"
"Sept 20, 2020","1,901.20"
"Sept 17, 2020","1,952.10"
"Sept 16, 2020","1,940.00"
"Sept 15, 2020","1,960.20"
"Sept 14, 2020","1,956.30"
"Sept 13, 2020","1,953.10"
"Sept 10, 2020","1,937.80"
"Sept 09, 2020","1,954.20"
"Sept 08, 2020","1,944.70"
"Sept 07, 2020","1,933.00"
"Sept 03, 2020","1,923.90"
"Sept 02, 2020","1,927.60"
"Sept 01, 2020","1,934.40"
"Aug 31, 2020","1,968.20"
"Aug 30, 2020","1,967.60"
"Aug 27, 2020","1,964.60"
"Aug 26, 2020","1,921.60"
"Aug 25, 2020","1,940.70"
"Aug 24, 2020","1,911.80"
"Aug 23, 2020","1,927.70"
"Aug 20, 2020","1,934.60"
"Aug 19, 2020","1,933.80"
"Aug 18, 2020","1,958.70"
"Aug 17, 2020","1,999.40"
"Aug 16, 2020","1,985.00"
"Aug 13, 2020","1,937.00"
"Aug 12, 2020","1,956.70"
"Aug 11, 2020","1,934.90"
"Aug 10, 2020","1,932.60"
"Aug 09, 2020","2,024.40"
"Aug 06, 2020","2,010.10"
"Aug 05, 2020","2,051.50"
"Aug 04, 2020","2,031.10"
"Aug 03, 2020","2,001.20"
"Aug 02, 2020","1,966.00"
"Jul 30, 2020","1,962.80"
"Jul 29, 2020","1,942.30"
"Jul 28, 2020","1,953.50"
"Jul 27, 2020","1,944.70"
"Jul 26, 2020","1,931.00"
"Jul 23, 2020","1,897.30"
"Jul 22, 2020","1,889.10"
"Jul 21, 2020","1,864.10"
"Jul 20, 2020","1,842.40"
"Jul 19, 2020","1,815.90"
"Jul 16, 2020","1,808.30"
"Jul 15, 2020","1,798.70"
"Jul 14, 2020","1,811.40"
"Jul 13, 2020","1,810.60"
"Jul 12, 2020","1,811.00"
"Jul 09, 2020","1,798.20"
"Jul 08, 2020","1,799.20"
"Jul 07, 2020","1,815.50"
"Jul 06, 2020","1,804.20"
"Jul 05, 2020","1,788.50"
"Jul 01, 2020","1,784.00"
"Jun 30, 2020","1,773.20"
"Jun 29, 2020","1,793.00"
"Jun 28, 2020","1,774.80"
"Jun 25, 2020","1,772.50"
"Jun 24, 2020","1,762.10"
"Jun 23, 2020","1,765.80"
"Jun 22, 2020","1,772.10"
"Jun 21, 2020","1,756.70"
"Jun 18, 2020","1,745.90"
"Jun 17, 2020","1,724.80"
"Jun 16, 2020","1,729.20"
"Jun 15, 2020","1,729.60"
"Jun 14, 2020","1,720.30"
"Jun 11, 2020","1,729.30"
"Jun 10, 2020","1,732.00"
"Jun 09, 2020","1,713.30"
"Jun 08, 2020","1,714.70"
"Jun 07, 2020","1,698.30"
"Jun 04, 2020","1,676.20"
"Jun 03, 2020","1,718.90"
"Jun 02, 2020","1,697.80"
"Jun 01, 2020","1,725.20"
"May 31, 2020","1,737.80"
"May 28, 2020","1,736.90"
"May 27, 2020","1,713.30"
"May 26, 2020","1,710.30"
"May 25, 2020","1,704.80"
"May 21, 2020","1,734.60"
"May 20, 2020","1,720.50"
"May 19, 2020","1,750.60"
"May 18, 2020","1,744.20"
"May 17, 2020","1,731.80"
"May 14, 2020","1,753.40"
"May 13, 2020","1,738.10"
"May 12, 2020","1,713.90"
"May 11, 2020","1,704.40"
"May 10, 2020","1,695.30"
"May 07, 2020","1,709.90"
"May 06, 2020","1,721.80"
"May 05, 2020","1,684.20"
"May 04, 2020","1,704.40"
"May 03, 2020","1,706.90"
"Apr 30, 2020","1,694.50"
"Apr 29, 2020","1,684.20"
"Apr 28, 2020","1,703.40"
"Apr 27, 2020","1,710.50"
"Apr 26, 2020","1,711.90"
"Apr 23, 2020","1,723.50"
"Apr 22, 2020","1,733.30"
"Apr 21, 2020","1,728.70"
"Apr 20, 2020","1,678.20"
"Apr 19, 2020","1,701.60"
"Apr 16, 2020","1,689.20"
"Apr 15, 2020","1,720.40"
"Apr 14, 2020","1,727.20"
"Apr 13, 2020","1,756.70"
"Apr 12, 2020","1,744.80"
"Apr 08, 2020","1,736.20"
"Apr 07, 2020","1,665.40"
"Apr 06, 2020","1,664.80"
"Apr 05, 2020","1,677.00"
"Apr 02, 2020","1,633.70"
"Apr 01, 2020","1,625.70"
"Mar 31, 2020","1,578.20"
"Mar 30, 2020","1,583.40"
"Mar 29, 2020","1,622.00"
"Mar 26, 2020","1,623.90"
"Mar 25, 2020","1,650.10"
"Mar 24, 2020","1,632.30"
"Mar 23, 2020","1,660.20"
"Mar 22, 2020","1,567.00"
"Mar 19, 2020","1,484.00"
"Mar 18, 2020","1,478.60"
"Mar 17, 2020","1,477.30"
"Mar 16, 2020","1,524.90"
"Mar 15, 2020","1,485.90"
"Mar 12, 2020","1,515.70"
"Mar 11, 2020","1,589.30"
"Mar 10, 2020","1,641.40"
"Mar 09, 2020","1,659.10"
"Mar 08, 2020","1,674.50"
"Mar 06, 2020","1,670.80"
"Mar 05, 2020","1,666.40"
"Mar 04, 2020","1,641.10"
"Mar 03, 2020","1,642.10"
"Mar 02, 2020","1,592.30"
"Feb 28, 2020","1,564.10"
"Feb 27, 2020","1,640.00"
"Feb 26, 2020","1,640.00"
"Feb 25, 2020","1,646.90"
"Feb 24, 2020","1,672.40"
"Feb 21, 2020","1,644.60"
"Feb 20, 2020","1,616.60"
"Feb 19, 2020","1,607.50"
"Feb 18, 2020","1,600.00"
"Feb 14, 2020","1,582.70"
"Feb 13, 2020","1,575.10"
"Feb 12, 2020","1,567.40"
"Feb 11, 2020","1,565.60"
"Feb 10, 2020","1,574.70"
"Feb 07, 2020","1,568.60"
"Feb 06, 2020","1,565.10"
"Feb 05, 2020","1,557.80"
"Feb 04, 2020","1,550.40"
"Feb 03, 2020","1,577.20"
"Jan 31, 2020","1,582.90"
"Jan 30, 2020","1,583.50"
"Jan 29, 2020","1,569.80"
"Jan 28, 2020","1,569.20"
"Jan 27, 2020","1,576.80"
"Jan 24, 2020","1,571.10"
"Jan 23, 2020","1,564.60"
"Jan 22, 2020","1,555.30"
"Jan 21, 2020","1,556.40"
"Jan 17, 2020","1,558.80"
"Jan 16, 2020","1,549.00"
"Jan 15, 2020","1,552.10"
"Jan 14, 2020","1,542.40"
"Jan 13, 2020","1,548.40"
"Jan 10, 2020","1,557.50"
"Jan 09, 2020","1,551.70"
"Jan 08, 2020","1,557.40"
"Jan 07, 2020","1,571.80"
"Jan 06, 2020","1,566.20"
"Jan 03, 2020","1,549.20"
"Jan 02, 2020","1,524.50"
"Dec 31, 2019","1,519.50"
"Dec 30, 2019","1,514.50"
"Dec 27, 2019","1,513.80"
"Dec 26, 2019","1,509.30"
"Dec 24, 2019","1,499.10"
"Dec 23, 2019","1,482.50"
"Dec 20, 2019","1,474.70"
"Dec 19, 2019","1,478.20"
"Dec 18, 2019","1,472.60"
"Dec 17, 2019","1,474.60"
"Dec 16, 2019","1,475.00"
"Dec 13, 2019","1,475.60"
"Dec 12, 2019","1,466.70"
"Dec 11, 2019","1,469.40"
"Dec 10, 2019","1,462.60"
"Dec 09, 2019","1,459.30"
"Dec 06, 2019","1,459.10"
"Dec 05, 2019","1,476.90"
"Dec 04, 2019","1,474.00"
"Dec 03, 2019","1,478.20"
"Dec 02, 2019","1,462.30"
"Nov 29, 2019","1,465.60"
"Nov 27, 2019","1,453.40"
"Nov 26, 2019","1,459.80"
"Nov 25, 2019","1,456.60"
"Nov 22, 2019","1,463.10"
"Nov 21, 2019","1,463.10"
"Nov 20, 2019","1,473.30"
"Nov 19, 2019","1,473.30"
"Nov 18, 2019","1,470.90"
"Nov 15, 2019","1,467.30"
"Nov 14, 2019","1,471.80"
"Nov 13, 2019","1,461.70"
"Nov 12, 2019","1,452.10"
"Nov 11, 2019","1,455.50"
"Nov 08, 2019","1,461.30"
"Nov 07, 2019","1,464.20"
"Nov 06, 2019","1,490.20"
"Nov 05, 2019","1,480.80"
"Nov 04, 2019","1,508.00"
"Oct 31, 2019","1,508.00"
"Oct 30, 2019","1,511.40"
"Oct 29, 2019","1,493.20"
"Oct 28, 2019","1,487.00"
"Oct 27, 2019","1,490.00"
"Oct 24, 2019","1,499.50"
"Oct 23, 2019","1,498.90"
"Oct 22, 2019","1,489.90"
"Oct 21, 2019","1,481.70"
"Oct 20, 2019","1,482.40"
"Oct 17, 2019","1,488.20"
"Oct 16, 2019","1,492.30"
"Oct 15, 2019","1,488.00"
"Oct 14, 2019","1,477.60"
"Oct 13, 2019","1,491.70"
"Oct 10, 2019","1,482.70"
"Oct 09, 2019","1,494.80"
"Oct 08, 2019","1,506.10"
"Oct 07, 2019","1,497.20"
"Oct 06, 2019","1,497.70"
"Oct 03, 2019","1,506.20"
"Oct 02, 2019","1,507.10"
"Oct 01, 2019","1,501.00"
"Sept 30, 2019","1,482.00"
"Sept 29, 2019","1,465.70"
"Sept 26, 2019","1,499.10"
"Sept 25, 2019","1,507.50"
"Sept 24, 2019","1,504.60"
"Sept 23, 2019","1,532.10"
"Sept 22, 2019","1,523.70"
"Sept 19, 2019","1,507.30"
"Sept 18, 2019","1,498.40"
"Sept 17, 2019","1,507.50"
"Sept 16, 2019","1,505.10"
"Sept 15, 2019","1,503.10"
"Sept 12, 2019","1,490.90"
"Sept 11, 2019","1,498.70"
"Sept 10, 2019","1,494.40"
"Sept 09, 2019","1,490.30"
"Sept 08, 2019","1,502.20"
"Sept 05, 2019","1,506.20"
"Sept 04, 2019","1,515.40"
"Sept 03, 2019","1,550.30"
"Sept 02, 2019","1,545.90"
"Aug 29, 2019","1,519.10"
"Aug 28, 2019","1,526.50"
"Aug 27, 2019","1,537.80"
"Aug 26, 2019","1,541.00"
"Aug 25, 2019","1,526.30"
"Aug 22, 2019","1,526.60"
"Aug 21, 2019","1,497.30"
"Aug 20, 2019","1,504.60"
"Aug 19, 2019","1,504.60"
"Aug 18, 2019","1,500.40"
"Aug 15, 2019","1,512.50"
"Aug 14, 2019","1,519.60"
"Aug 13, 2019","1,515.90"
"Aug 12, 2019","1,502.20"
"Aug 11, 2019","1,505.30"
"Aug 08, 2019","1,496.60"
"Aug 07, 2019","1,497.70"
"Aug 06, 2019","1,507.30"
"Aug 05, 2019","1,472.40"
"Aug 04, 2019","1,464.60"
"Aug 01, 2019","1,445.60"
"Jul 31, 2019","1,420.90"
"Jul 30, 2019","1,426.10"
"Jul 29, 2019","1,429.70"
"Jul 28, 2019","1,419.60"
"Jul 25, 2019","1,418.50"
"Jul 24, 2019","1,413.90"
"Jul 23, 2019","1,422.80"
"Jul 22, 2019","1,420.10"
"Jul 21, 2019","1,425.30"
"Jul 18, 2019","1,425.10"
"Jul 17, 2019","1,426.10"
"Jul 16, 2019","1,421.30"
"Jul 15, 2019","1,409.20"
"Jul 14, 2019","1,411.40"
"Jul 11, 2019","1,409.90"
"Jul 10, 2019","1,404.30"
"Jul 09, 2019","1,410.10"
"Jul 08, 2019","1,397.50"
"Jul 07, 2019","1,397.00"
"Jul 04, 2019","1,396.70"
"Jul 03, 2019","1,417.70"
"Jul 01, 2019","1,404.60"
"Jun 30, 2019","1,385.60"
"Jun 27, 2019","1,409.70"
"Jun 26, 2019","1,408.40"
"Jun 25, 2019","1,411.60"
"Jun 24, 2019","1,414.90"
"Jun 23, 2019","1,414.30"
"Jun 20, 2019","1,396.20"
"Jun 19, 2019","1,392.90"
"Jun 18, 2019","1,344.60"
"Jun 17, 2019","1,346.60"
"Jun 16, 2019","1,338.70"
"Jun 13, 2019","1,340.10"
"Jun 12, 2019","1,339.20"
"Jun 11, 2019","1,331.90"
"Jun 10, 2019","1,326.40"
"Jun 09, 2019","1,324.70"
"Jun 06, 2019","1,341.20"
"Jun 05, 2019","1,337.60"
"Jun 04, 2019","1,328.30"
"Jun 03, 2019","1,323.40"
"Jun 02, 2019","1,322.70"
"May 30, 2019","1,305.80"
"May 29, 2019","1,287.10"
"May 28, 2019","1,280.60"
"May 27, 2019","1,276.50"
"May 23, 2019","1,283.00"
"May 22, 2019","1,284.80"
"May 21, 2019","1,273.60"
"May 20, 2019","1,272.00"
"May 19, 2019","1,276.10"
"May 16, 2019","1,274.50"
"May 15, 2019","1,285.00"
"May 14, 2019","1,296.30"
"May 13, 2019","1,294.70"
"May 12, 2019","1,300.10"
"May 09, 2019","1,285.70"
"May 08, 2019","1,283.50"
"May 07, 2019","1,279.40"
"May 06, 2019","1,283.50"
"May 05, 2019","1,281.70"
"May 02, 2019","1,279.20"
"May 01, 2019","1,269.70"
"Apr 30, 2019","1,281.40"
"Apr 29, 2019","1,282.80"
"Apr 28, 2019","1,278.60"
"Apr 25, 2019","1,284.90"
"Apr 24, 2019","1,275.80"
"Apr 23, 2019","1,275.50"
"Apr 22, 2019","1,269.30"
"Apr 21, 2019","1,273.50"
"Apr 17, 2019","1,271.90"
"Apr 16, 2019","1,272.20"
"Apr 15, 2019","1,272.60"
"Apr 14, 2019","1,286.80"
"Apr 11, 2019","1,290.60"
"Apr 10, 2019","1,288.60"
"Apr 09, 2019","1,309.10"
"Apr 08, 2019","1,303.50"
"Apr 07, 2019","1,297.10"
"Apr 04, 2019","1,290.40"
"Apr 03, 2019","1,289.00"
"Apr 02, 2019","1,289.90"
"Apr 01, 2019","1,290.00"
"Mar 31, 2019","1,288.40"
"Mar 28, 2019","1,293.00"
"Mar 27, 2019","1,289.80"
"Mar 26, 2019","1,309.90"
"Mar 25, 2019","1,314.30"
"Mar 24, 2019","1,321.90"
"Mar 21, 2019","1,311.60"
"Mar 20, 2019","1,306.10"
"Mar 19, 2019","1,300.50"
"Mar 18, 2019","1,305.00"
"Mar 17, 2019","1,300.30"
"Mar 14, 2019","1,301.80"
"Mar 13, 2019","1,293.40"
"Mar 12, 2019","1,307.50"
"Mar 11, 2019","1,296.30"
"Mar 10, 2019","1,288.80"
"Mar 08, 2019","1,297.00"
"Mar 07, 2019","1,283.80"
"Mar 06, 2019","1,284.90"
"Mar 05, 2019","1,282.00"
"Mar 04, 2019","1,284.80"
"Mar 01, 2019","1,296.40"
"Feb 28, 2019","1,312.80"
"Feb 27, 2019","1,317.70"
"Feb 26, 2019","1,325.10"
"Feb 25, 2019","1,325.90"
"Feb 22, 2019","1,329.20"
"Feb 21, 2019","1,323.50"
"Feb 20, 2019","1,343.30"
"Feb 19, 2019","1,340.10"
"Feb 15, 2019","1,318.10"
"Feb 14, 2019","1,309.80"
"Feb 13, 2019","1,310.80"
"Feb 12, 2019","1,309.20"
"Feb 11, 2019","1,307.00"
"Feb 08, 2019","1,313.70"
"Feb 07, 2019","1,309.40"
"Feb 06, 2019","1,309.50"
"Feb 05, 2019","1,314.20"
"Feb 04, 2019","1,314.30"
"Feb 01, 2019","1,316.90"
"Jan 31, 2019","1,319.70"
"Jan 30, 2019","1,309.90"
"Jan 29, 2019","1,308.20"
"Jan 28, 2019","1,302.40"
"Jan 25, 2019","1,297.40"
"Jan 24, 2019","1,279.10"
"Jan 23, 2019","1,283.10"
"Jan 22, 2019","1,282.50"
"Jan 18, 2019","1,281.30"
"Jan 17, 2019","1,291.00"
"Jan 16, 2019","1,291.60"
"Jan 15, 2019","1,286.20"
"Jan 14, 2019","1,289.10"
"Jan 11, 2019","1,287.10"
"Jan 10, 2019","1,284.70"
"Jan 09, 2019","1,289.30"
"Jan 08, 2019","1,283.20"
"Jan 07, 2019","1,286.80"
"Jan 04, 2019","1,282.70"
"Jan 03, 2019","1,291.80"
"Jan 02, 2019","1,281.00"
"Dec 31, 2018","1,278.30"
"Dec 28, 2018","1,279.90"
"Dec 27, 2018","1,277.30"
"Dec 26, 2018","1,269.20"
"Dec 24, 2018","1,267.50"
"Dec 21, 2018","1,253.80"
"Dec 20, 2018","1,263.60"
"Dec 19, 2018","1,252.10"
"Dec 18, 2018","1,249.20"
"Dec 17, 2018","1,247.40"
"Dec 14, 2018","1,237.00"
"Dec 13, 2018","1,242.70"
"Dec 12, 2018","1,244.40"
"Dec 11, 2018","1,241.90"
"Dec 10, 2018","1,243.70"
