time,open,high,low,close
2006-06-14T13:30:00Z,18.3,18.3,18.3,18.3
2006-06-15T13:30:00Z,33.57,33.57,33.57,33.57
2006-06-16T13:30:00Z,29.79,29.79,29.79,29.79
2006-06-19T13:30:00Z,22.62,22.62,22.62,22.62
2006-06-20T13:30:00Z,22.04,22.04,22.04,22.04
2006-06-21T13:30:00Z,31.81,31.81,31.81,31.81
2006-06-22T13:30:00Z,28.61,28.61,28.61,28.61
2006-06-23T13:30:00Z,31.14,31.14,31.14,31.14
2006-06-26T13:30:00Z,39.73,39.73,39.73,39.73
2006-06-27T13:30:00Z,30.13,30.13,30.13,30.13
2006-06-28T13:30:00Z,33.48,33.48,33.48,33.48
2006-06-29T13:30:00Z,60.63,60.63,60.63,60.63
2006-06-30T13:30:00Z,66.37,66.37,66.37,66.37
2006-07-03T13:30:00Z,72.52,72.52,72.52,72.52
2006-07-05T13:30:00Z,65.5,65.5,65.5,65.5
2006-07-06T13:30:00Z,68.18,68.18,68.18,68.18
2006-07-07T13:30:00Z,63.34,63.34,63.34,63.34
2006-07-10T13:30:00Z,63.81,63.81,63.81,63.81
2006-07-11T13:30:00Z,66.57,66.57,66.57,66.57
2006-07-12T13:30:00Z,53.55,53.55,53.55,53.55
2006-07-13T13:30:00Z,38.07,38.07,38.07,38.07
2006-07-14T13:30:00Z,33.72,33.72,33.72,33.72
2006-07-17T13:30:00Z,29.87,29.87,29.87,29.87
2006-07-18T13:30:00Z,32.22,32.22,32.22,32.22
2006-07-19T13:30:00Z,51.12,51.12,51.12,51.12
2006-07-20T13:30:00Z,39.37,39.37,39.37,39.37
2006-07-21T13:30:00Z,32.84,32.84,32.84,32.84
2006-07-24T13:30:00Z,47.14,47.14,47.14,47.14
2006-07-25T13:30:00Z,53.22,53.22,53.22,53.22
2006-07-26T13:30:00Z,53.14,53.14,53.14,53.14
2006-07-27T13:30:00Z,48.61,48.61,48.61,48.61
2006-07-28T13:30:00Z,59.75,59.75,59.75,59.75
2006-07-31T13:30:00Z,61.98,61.98,61.98,61.98
2006-08-01T13:30:00Z,56.25,56.25,56.25,56.25
2006-08-02T13:30:00Z,62.69,62.69,62.69,62.69
2006-08-03T13:30:00Z,66.6,66.6,66.6,66.6
2006-08-04T13:30:00Z,66.04,66.04,66.04,66.04
2006-08-07T13:30:00Z,62.28,62.28,62.28,62.28
2006-08-08T13:30:00Z,57.18,57.18,57.18,57.18
2006-08-09T13:30:00Z,53.41,53.41,53.41,53.41
2006-08-10T13:30:00Z,56.49,56.49,56.49,56.49
2006-08-11T13:30:00Z,49.46,49.46,49.46,49.46
2006-08-14T13:30:00Z,50.24,50.24,50.24,50.24
2006-08-15T13:30:00Z,63,63,63,63
2006-08-16T13:30:00Z,69.76,69.76,69.76,69.76
2006-08-17T13:30:00Z,70.26,70.26,70.26,70.26
2006-08-18T13:30:00Z,70.48,70.48,70.48,70.48
2006-08-21T13:30:00Z,67.04,67.04,67.04,67.04
2006-08-22T13:30:00Z,68.34,68.34,68.34,68.34
2006-08-23T13:30:00Z,59.47,59.47,59.47,59.47
2006-08-24T13:30:00Z,58.88,58.88,58.88,58.88
2006-08-25T13:30:00Z,59.72,59.72,59.72,59.72
2006-08-28T13:30:00Z,66.12,66.12,66.12,66.12
2006-08-29T13:30:00Z,70.69,70.69,70.69,70.69
2006-08-30T13:30:00Z,73.35,73.35,73.35,73.35
2006-08-31T13:30:00Z,75.2,75.2,75.2,75.2
2006-09-01T13:30:00Z,78.1,78.1,78.1,78.1
2006-09-05T13:30:00Z,79.19,79.19,79.19,79.19
2006-09-06T13:30:00Z,64.27,64.27,64.27,64.27
2006-09-07T13:30:00Z,54.45,54.45,54.45,54.45
2006-09-08T13:30:00Z,56.81,56.81,56.81,56.81
2006-09-11T13:30:00Z,52.57,52.57,52.57,52.57
2006-09-12T13:30:00Z,64.62,64.62,64.62,64.62
2006-09-13T13:30:00Z,66.95,66.95,66.95,66.95
2006-09-14T13:30:00Z,64.33,64.33,64.33,64.33
2006-09-15T13:30:00Z,64.51,64.51,64.51,64.51
2006-09-18T13:30:00Z,64.08,64.08,64.08,64.08
2006-09-19T13:30:00Z,60.39,60.39,60.39,60.39
2006-09-20T13:30:00Z,65.14,65.14,65.14,65.14
2006-09-21T13:30:00Z,59.78,59.78,59.78,59.78
2006-09-22T13:30:00Z,52.65,52.65,52.65,52.65
2006-09-25T13:30:00Z,59.2,59.2,59.2,59.2
2006-09-26T13:30:00Z,62.21,62.21,62.21,62.21
2006-09-27T13:30:00Z,64.19,64.19,64.19,64.19
2006-09-28T13:30:00Z,64.54,64.54,64.54,64.54
2006-09-29T13:30:00Z,59.53,59.53,59.53,59.53
2006-10-02T13:30:00Z,54.56,54.56,54.56,54.56
2006-10-03T13:30:00Z,53.84,53.84,53.84,53.84
2006-10-04T13:30:00Z,65.29,65.29,65.29,65.29
2006-10-05T13:30:00Z,70.34,70.34,70.34,70.34
2006-10-06T13:30:00Z,67.05,67.05,67.05,67.05
2006-10-09T13:30:00Z,68.69,68.69,68.69,68.69
2006-10-10T13:30:00Z,69.16,69.16,69.16,69.16
2006-10-11T13:30:00Z,64.02,64.02,64.02,64.02
2006-10-12T13:30:00Z,74.71,74.71,74.71,74.71
2006-10-13T13:30:00Z,76.05,76.05,76.05,76.05
2006-10-16T13:30:00Z,78.1,78.1,78.1,78.1
2006-10-17T13:30:00Z,74.87,74.87,74.87,74.87
2006-10-18T13:30:00Z,74.21,74.21,74.21,74.21
2006-10-19T13:30:00Z,75.25,75.25,75.25,75.25
2006-10-20T13:30:00Z,71.21,71.21,71.21,71.21
2006-10-23T13:30:00Z,71.3,71.3,71.3,71.3
2006-10-24T13:30:00Z,69.74,69.74,69.74,69.74
2006-10-25T13:30:00Z,71.8,71.8,71.8,71.8
2006-10-26T13:30:00Z,76.43,76.43,76.43,76.43
2006-10-27T13:30:00Z,69.06,69.06,69.06,69.06
2006-10-30T14:30:00Z,69.24,69.24,69.24,69.24
2006-10-31T14:30:00Z,67.03,67.03,67.03,67.03
2006-11-01T14:30:00Z,54.64,54.64,54.64,54.64
2006-11-02T14:30:00Z,49.33,49.33,49.33,49.33
2006-11-03T14:30:00Z,48.93,48.93,48.93,48.93
2006-11-06T14:30:00Z,59,59,59,59
2006-11-07T14:30:00Z,59.65,59.65,59.65,59.65
2006-11-08T14:30:00Z,62.43,62.43,62.43,62.43
2006-11-09T14:30:00Z,55.57,55.57,55.57,55.57
2006-11-10T14:30:00Z,60.4,60.4,60.4,60.4
2006-11-13T14:30:00Z,60.62,60.62,60.62,60.62
2006-11-14T14:30:00Z,67.99,67.99,67.99,67.99
2006-11-15T14:30:00Z,69.8,69.8,69.8,69.8
2006-11-16T14:30:00Z,69,69,69,69
2006-11-17T14:30:00Z,68,68,68,68
2006-11-20T14:30:00Z,68.01,68.01,68.01,68.01
2006-11-21T14:30:00Z,68.75,68.75,68.75,68.75
2006-11-22T14:30:00Z,69.96,69.96,69.96,69.96
2006-11-24T14:30:00Z,69.8,69.8,69.8,69.8
2006-11-27T14:30:00Z,50.43,50.43,50.43,50.43
2006-11-28T14:30:00Z,54.2,54.2,54.2,54.2
2006-11-29T14:30:00Z,64.63,64.63,64.63,64.63
2006-11-30T14:30:00Z,66.44,66.44,66.44,66.44
2006-12-01T14:30:00Z,61.26,61.26,61.26,61.26
2006-12-04T14:30:00Z,71.73,71.73,71.73,71.73
2006-12-05T14:30:00Z,73.54,73.54,73.54,73.54
2006-12-06T14:30:00Z,70.58,70.58,70.58,70.58
2006-12-07T14:30:00Z,66.08,66.08,66.08,66.08
2006-12-08T14:30:00Z,63.68,63.68,63.68,63.68
2006-12-11T14:30:00Z,64.04,64.04,64.04,64.04
2006-12-12T14:30:00Z,59.45,59.45,59.45,59.45
2006-12-13T14:30:00Z,56.99,56.99,56.99,56.99
2006-12-14T14:30:00Z,60.39,60.39,60.39,60.39
2006-12-15T14:30:00Z,58.14,58.14,58.14,58.14
2006-12-18T14:30:00Z,48.29,48.29,48.29,48.29
2006-12-19T14:30:00Z,48.32,48.32,48.32,48.32
2006-12-20T14:30:00Z,49.34,49.34,49.34,49.34
2006-12-21T14:30:00Z,47.46,47.46,47.46,47.46
2006-12-22T14:30:00Z,44.72,44.72,44.72,44.72
2006-12-26T14:30:00Z,50.7,50.7,50.7,50.7
2006-12-27T14:30:00Z,58.35,58.35,58.35,58.35
2006-12-28T14:30:00Z,56.21,56.21,56.21,56.21
2006-12-29T14:30:00Z,50.83,50.83,50.83,50.83
2007-01-03T14:30:00Z,51.46,51.46,51.46,51.46
2007-01-04T14:30:00Z,53.8,53.8,53.8,53.8
2007-01-05T14:30:00Z,38.67,38.67,38.67,38.67
2007-01-08T14:30:00Z,41.63,41.63,41.63,41.63
2007-01-09T14:30:00Z,43.34,43.34,43.34,43.34
2007-01-10T14:30:00Z,43.93,43.93,43.93,43.93
2007-01-11T14:30:00Z,52.28,52.28,52.28,52.28
2007-01-12T14:30:00Z,57.83,57.83,57.83,57.83
2007-01-16T14:30:00Z,57.18,57.18,57.18,57.18
2007-01-17T14:30:00Z,57.05,57.05,57.05,57.05
2007-01-18T14:30:00Z,50.55,50.55,50.55,50.55
2007-01-19T14:30:00Z,56.27,56.27,56.27,56.27
2007-01-22T14:30:00Z,51.19,51.19,51.19,51.19
2007-01-23T14:30:00Z,57.39,57.39,57.39,57.39
2007-01-24T14:30:00Z,62.99,62.99,62.99,62.99
2007-01-25T14:30:00Z,51.14,51.14,51.14,51.14
2007-01-26T14:30:00Z,53.99,53.99,53.99,53.99
2007-01-29T14:30:00Z,55.8,55.8,55.8,55.8
2007-01-30T14:30:00Z,61.99,61.99,61.99,61.99
2007-01-31T14:30:00Z,65.74,65.74,65.74,65.74
2007-02-01T14:30:00Z,71.86,71.86,71.86,71.86
2007-02-02T14:30:00Z,73.92,73.92,73.92,73.92
2007-02-05T14:30:00Z,70.68,70.68,70.68,70.68
2007-02-06T14:30:00Z,72.34,72.34,72.34,72.34
2007-02-07T14:30:00Z,73.22,73.22,73.22,73.22
2007-02-08T14:30:00Z,72.14,72.14,72.14,72.14
2007-02-09T14:30:00Z,63.68,63.68,63.68,63.68
2007-02-12T14:30:00Z,59.52,59.52,59.52,59.52
2007-02-13T14:30:00Z,64.42,64.42,64.42,64.42
2007-02-14T14:30:00Z,66.53,66.53,66.53,66.53
2007-02-15T14:30:00Z,66.68,66.68,66.68,66.68
2007-02-16T14:30:00Z,66.62,66.62,66.62,66.62
2007-02-20T14:30:00Z,68.28,68.28,68.28,68.28
2007-02-21T14:30:00Z,68.07,68.07,68.07,68.07
2007-02-22T14:30:00Z,67.94,67.94,67.94,67.94
2007-02-23T14:30:00Z,64.24,64.24,64.24,64.24
2007-02-26T14:30:00Z,61.46,61.46,61.46,61.46
2007-02-27T14:30:00Z,29.38,29.38,29.38,29.38
2007-02-28T14:30:00Z,31.86,31.86,31.86,31.86
2007-03-01T14:30:00Z,28.49,28.49,28.49,28.49
2007-03-02T14:30:00Z,22.9,22.9,22.9,22.9
2007-03-05T14:30:00Z,17.49,17.49,17.49,17.49
2007-03-06T14:30:00Z,23.74,23.74,23.74,23.74
2007-03-07T14:30:00Z,24.77,24.77,24.77,24.77
2007-03-08T14:30:00Z,29.62,29.62,29.62,29.62
2007-03-09T14:30:00Z,32.36,32.36,32.36,32.36
2007-03-12T13:30:00Z,38.03,38.03,38.03,38.03
2007-03-13T13:30:00Z,23.99,23.99,23.99,23.99
2007-03-14T13:30:00Z,25.74,25.74,25.74,25.74
2007-03-15T13:30:00Z,31.9,31.9,31.9,31.9
2007-03-16T13:30:00Z,30.43,30.43,30.43,30.43
2007-03-19T13:30:00Z,40.25,40.25,40.25,40.25
2007-03-20T13:30:00Z,51.65,51.65,51.65,51.65
2007-03-21T13:30:00Z,68.17,68.17,68.17,68.17
2007-03-22T13:30:00Z,70.08,70.08,70.08,70.08
2007-03-23T13:30:00Z,72.78,72.78,72.78,72.78
2007-03-26T13:30:00Z,73.48,73.48,73.48,73.48
2007-03-27T13:30:00Z,68.39,68.39,68.39,68.39
2007-03-28T13:30:00Z,60.77,60.77,60.77,60.77
2007-03-29T13:30:00Z,62.47,62.47,62.47,62.47
2007-03-30T13:30:00Z,64.88,64.88,64.88,64.88
2007-04-02T13:30:00Z,64.7,64.7,64.7,64.7
2007-04-03T13:30:00Z,71.31,71.31,71.31,71.31
2007-04-04T13:30:00Z,69.68,69.68,69.68,69.68
2007-04-05T13:30:00Z,72.15,72.15,72.15,72.15
2007-04-09T13:30:00Z,68.28,68.28,68.28,68.28
2007-04-10T13:30:00Z,70.72,70.72,70.72,70.72
2007-04-11T13:30:00Z,63.07,63.07,63.07,63.07
2007-04-12T13:30:00Z,65.25,65.25,65.25,65.25
2007-04-16T13:30:00Z,73.8,73.8,73.8,73.8
2007-04-17T13:30:00Z,71.69,71.69,71.69,71.69
2007-04-18T13:30:00Z,67.82,67.82,67.82,67.82
2007-04-19T13:30:00Z,62.16,62.16,62.16,62.16
2007-04-20T13:30:00Z,69.69,69.69,69.69,69.69
2007-04-23T13:30:00Z,67.24,67.24,67.24,67.24
2007-04-24T13:30:00Z,65.15,65.15,65.15,65.15
2007-04-25T13:30:00Z,68.43,68.43,68.43,68.43
2007-04-26T13:30:00Z,65.96,65.96,65.96,65.96
2007-04-27T13:30:00Z,61.74,61.74,61.74,61.74
2007-04-30T13:30:00Z,50.87,50.87,50.87,50.87
2007-05-01T13:30:00Z,50.27,50.27,50.27,50.27
2007-05-02T13:30:00Z,59.48,59.48,59.48,59.48
2007-05-03T13:30:00Z,59.46,59.46,59.46,59.46
2007-05-04T13:30:00Z,61.48,61.48,61.48,61.48
2007-05-07T13:30:00Z,61.56,61.56,61.56,61.56
2007-05-08T13:30:00Z,57.76,57.76,57.76,57.76
2007-05-09T13:30:00Z,59.51,59.51,59.51,59.51
2007-05-10T13:30:00Z,44.62,44.62,44.62,44.62
2007-05-11T13:30:00Z,52.84,52.84,52.84,52.84
2007-05-14T13:30:00Z,47.69,47.69,47.69,47.69
2007-05-15T13:30:00Z,42.28,42.28,42.28,42.28
2007-05-16T13:30:00Z,46.61,46.61,46.61,46.61
2007-05-17T13:30:00Z,42.89,42.89,42.89,42.89
2007-05-18T13:30:00Z,47.53,47.53,47.53,47.53
2007-05-21T13:30:00Z,52.35,52.35,52.35,52.35
2007-05-22T13:30:00Z,55.92,55.92,55.92,55.92
2007-05-23T13:30:00Z,53.71,53.71,53.71,53.71
2007-05-24T13:30:00Z,40.34,40.34,40.34,40.34
2007-05-25T13:30:00Z,47.81,47.81,47.81,47.81
2007-05-29T13:30:00Z,53.2,53.2,53.2,53.2
2007-05-30T13:30:00Z,57.24,57.24,57.24,57.24
2007-05-31T13:30:00Z,61.01,61.01,61.01,61.01
2007-06-01T13:30:00Z,67.27,67.27,67.27,67.27
2007-06-04T13:30:00Z,68.06,68.06,68.06,68.06
2007-06-05T13:30:00Z,61.7,61.7,61.7,61.7
2007-06-06T13:30:00Z,50.84,50.84,50.84,50.84
2007-06-07T13:30:00Z,32.66,32.66,32.66,32.66
2007-06-08T13:30:00Z,41.16,41.16,41.16,41.16
2007-06-11T13:30:00Z,41.33,41.33,41.33,41.33
2007-06-12T13:30:00Z,29.34,29.34,29.34,29.34
2007-06-13T13:30:00Z,39.45,39.45,39.45,39.45
2007-06-14T13:30:00Z,44.47,44.47,44.47,44.47
2007-06-15T13:30:00Z,53.02,53.02,53.02,53.02
2007-06-18T13:30:00Z,52.09,52.09,52.09,52.09
2007-06-19T13:30:00Z,54.34,54.34,54.34,54.34
2007-06-20T13:30:00Z,42.16,42.16,42.16,42.16
2007-06-21T13:30:00Z,45.51,45.51,45.51,45.51
2007-06-22T13:30:00Z,37.95,37.95,37.95,37.95
2007-06-25T13:30:00Z,32.08,32.08,32.08,32.08
2007-06-26T13:30:00Z,30.15,30.15,30.15,30.15
2007-06-27T13:30:00Z,38.4,38.4,38.4,38.4
2007-06-28T13:30:00Z,41.42,41.42,41.42,41.42
2007-06-29T13:30:00Z,42.7,42.7,42.7,42.7
2007-07-02T13:30:00Z,56.01,56.01,56.01,56.01
2007-07-03T13:30:00Z,59.3,59.3,59.3,59.3
2007-07-05T13:30:00Z,59.94,59.94,59.94,59.94
2007-07-06T13:30:00Z,62.88,62.88,62.88,62.88
2007-07-09T13:30:00Z,62.74,62.74,62.74,62.74
2007-07-10T13:30:00Z,49.41,49.41,49.41,49.41
2007-07-11T13:30:00Z,49.89,49.89,49.89,49.89
2007-07-12T13:30:00Z,60.75,60.75,60.75,60.75
2007-07-13T13:30:00Z,60.31,60.31,60.31,60.31
2007-07-16T13:30:00Z,54.42,54.42,54.42,54.42
2007-07-17T13:30:00Z,53.81,53.81,53.81,53.81
2007-07-18T13:30:00Z,51.08,51.08,51.08,51.08
2007-07-19T13:30:00Z,54.71,54.71,54.71,54.71
2007-07-20T13:30:00Z,43.74,43.74,43.74,43.74
2007-07-23T13:30:00Z,43.03,43.03,43.03,43.03
2007-07-24T13:30:00Z,26.68,26.68,26.68,26.68
2007-07-25T13:30:00Z,25.53,25.53,25.53,25.53
2007-07-26T13:30:00Z,14.6,14.6,14.6,14.6
2007-07-27T13:30:00Z,12.62,12.62,12.62,12.62
2007-07-30T13:30:00Z,14.55,14.55,14.55,14.55
2007-07-31T13:30:00Z,15.2,15.2,15.2,15.2
2007-08-01T13:30:00Z,15.05,15.05,15.05,15.05
2007-08-02T13:30:00Z,19.08,19.08,19.08,19.08
2007-08-03T13:30:00Z,13.82,13.82,13.82,13.82
2007-08-06T13:30:00Z,17.03,17.03,17.03,17.03
2007-08-07T13:30:00Z,21.45,21.45,21.45,21.45
2007-08-08T13:30:00Z,32.58,32.58,32.58,32.58
2007-08-09T13:30:00Z,26.87,26.87,26.87,26.87
2007-08-10T13:30:00Z,24.85,24.85,24.85,24.85
2007-08-13T13:30:00Z,22.33,22.33,22.33,22.33
2007-08-14T13:30:00Z,15.28,15.28,15.28,15.28
2007-08-15T13:30:00Z,12.69,12.69,12.69,12.69
2007-08-16T13:30:00Z,18.74,18.74,18.74,18.74
2007-08-17T13:30:00Z,28.76,28.76,28.76,28.76
2007-08-20T13:30:00Z,32.48,32.48,32.48,32.48
2007-08-21T13:30:00Z,37.63,37.63,37.63,37.63
2007-08-22T13:30:00Z,53.24,53.24,53.24,53.24
2007-08-23T13:30:00Z,53.02,53.02,53.02,53.02
2007-08-24T13:30:00Z,64.48,64.48,64.48,64.48
2007-08-27T13:30:00Z,59.82,59.82,59.82,59.82
2007-08-28T13:30:00Z,37.2,37.2,37.2,37.2
2007-08-29T13:30:00Z,60.67,60.67,60.67,60.67
2007-08-30T13:30:00Z,58.22,58.22,58.22,58.22
2007-08-31T13:30:00Z,69.58,69.58,69.58,69.58
2007-09-04T13:30:00Z,75.22,75.22,75.22,75.22
2007-09-05T13:30:00Z,65.49,65.49,65.49,65.49
2007-09-06T13:30:00Z,69.65,69.65,69.65,69.65
2007-09-07T13:30:00Z,55.95,55.95,55.95,55.95
2007-09-10T13:30:00Z,50.46,50.46,50.46,50.46
2007-09-11T13:30:00Z,60.26,60.26,60.26,60.26
2007-09-12T13:30:00Z,55.9,55.9,55.9,55.9
2007-09-13T13:30:00Z,56.42,56.42,56.42,56.42
2007-09-14T13:30:00Z,55.52,55.52,55.52,55.52
2007-09-17T13:30:00Z,47.96,47.96,47.96,47.96
2007-09-18T13:30:00Z,71.64,71.64,71.64,71.64
2007-09-19T13:30:00Z,74.32,74.32,74.32,74.32
2007-09-20T13:30:00Z,67.78,67.78,67.78,67.78
2007-09-21T13:30:00Z,69.47,69.47,69.47,69.47
2007-09-24T13:30:00Z,64.53,64.53,64.53,64.53
2007-09-25T13:30:00Z,60.89,60.89,60.89,60.89
2007-09-26T13:30:00Z,63.3,63.3,63.3,63.3
2007-09-27T13:30:00Z,66.14,66.14,66.14,66.14
2007-09-28T13:30:00Z,62.74,62.74,62.74,62.74
2007-10-01T13:30:00Z,71.23,71.23,71.23,71.23
2007-10-02T13:30:00Z,74.11,74.11,74.11,74.11
2007-10-03T13:30:00Z,70.63,70.63,70.63,70.63
2007-10-04T13:30:00Z,71.93,71.93,71.93,71.93
2007-10-05T13:30:00Z,77.2,77.2,77.2,77.2
2007-10-08T13:30:00Z,73.64,73.64,73.64,73.64
2007-10-09T13:30:00Z,75.79,75.79,75.79,75.79
2007-10-10T13:30:00Z,73.57,73.57,73.57,73.57
2007-10-11T13:30:00Z,65.82,65.82,65.82,65.82
2007-10-12T13:30:00Z,67.39,67.39,67.39,67.39
2007-10-15T13:30:00Z,55.74,55.74,55.74,55.74
2007-10-16T13:30:00Z,47.81,47.81,47.81,47.81
2007-10-17T13:30:00Z,49.26,49.26,49.26,49.26
2007-10-18T13:30:00Z,48.46,48.46,48.46,48.46
2007-10-19T13:30:00Z,30.25,30.25,30.25,30.25
2007-10-22T13:30:00Z,31.17,31.17,31.17,31.17
2007-10-23T13:30:00Z,39.09,39.09,39.09,39.09
2007-10-24T13:30:00Z,35.06,35.06,35.06,35.06
2007-10-25T13:30:00Z,34.41,34.41,34.41,34.41
2007-10-26T13:30:00Z,42.27,42.27,42.27,42.27
2007-10-29T13:30:00Z,44.56,44.56,44.56,44.56
2007-10-30T13:30:00Z,41.5,41.5,41.5,41.5
2007-10-31T13:30:00Z,49.72,49.72,49.72,49.72
2007-11-01T13:30:00Z,31.28,31.28,31.28,31.28
2007-11-02T13:30:00Z,32.99,32.99,32.99,32.99
2007-11-05T14:30:00Z,28.74,28.74,28.74,28.74
2007-11-06T14:30:00Z,34.87,34.87,34.87,34.87
2007-11-07T14:30:00Z,22.69,22.69,22.69,22.69
2007-11-08T14:30:00Z,23.77,23.77,23.77,23.77
2007-11-09T14:30:00Z,19.45,19.45,19.45,19.45
2007-11-12T14:30:00Z,17.28,17.28,17.28,17.28
2007-11-13T14:30:00Z,28.12,28.12,28.12,28.12
2007-11-14T14:30:00Z,25.57,25.57,25.57,25.57
2007-11-15T14:30:00Z,20.31,20.31,20.31,20.31
2007-11-16T14:30:00Z,20.26,20.26,20.26,20.26
2007-11-19T14:30:00Z,13.85,13.85,13.85,13.85
2007-11-20T14:30:00Z,15.19,15.19,15.19,15.19
2007-11-21T14:30:00Z,12.42,12.42,12.42,12.42
2007-11-23T14:30:00Z,19.57,19.57,19.57,19.57
2007-11-26T14:30:00Z,13.37,13.37,13.37,13.37
2007-11-27T14:30:00Z,18.01,18.01,18.01,18.01
2007-11-28T14:30:00Z,38.8,38.8,38.8,38.8
2007-11-29T14:30:00Z,40.66,40.66,40.66,40.66
2007-11-30T14:30:00Z,49.52,49.52,49.52,49.52
2007-12-03T14:30:00Z,48.04,48.04,48.04,48.04
2007-12-04T14:30:00Z,43.61,43.61,43.61,43.61
2007-12-05T14:30:00Z,55.96,55.96,55.96,55.96
2007-12-06T14:30:00Z,69.45,69.45,69.45,69.45
2007-12-07T14:30:00Z,70.66,70.66,70.66,70.66
2007-12-10T14:30:00Z,73.28,73.28,73.28,73.28
2007-12-11T14:30:00Z,55.9,55.9,55.9,55.9
2007-12-12T14:30:00Z,58.41,58.41,58.41,58.41
2007-12-13T14:30:00Z,53.07,53.07,53.07,53.07
2007-12-14T14:30:00Z,38.57,38.57,38.57,38.57
2007-12-17T14:30:00Z,25.21,25.21,25.21,25.21
2007-12-18T14:30:00Z,31.5,31.5,31.5,31.5
2007-12-19T14:30:00Z,30.77,30.77,30.77,30.77
2007-12-20T14:30:00Z,36.47,36.47,36.47,36.47
2007-12-21T14:30:00Z,48.24,48.24,48.24,48.24
2007-12-24T14:30:00Z,54.53,54.53,54.53,54.53
2007-12-26T14:30:00Z,54.03,54.03,54.03,54.03
2007-12-27T14:30:00Z,39.88,39.88,39.88,39.88
2007-12-28T14:30:00Z,39.25,39.25,39.25,39.25
2007-12-31T14:30:00Z,39.72,39.72,39.72,39.72
2008-01-02T14:30:00Z,34.75,34.75,34.75,34.75
2008-01-03T14:30:00Z,36.15,36.15,36.15,36.15
2008-01-04T14:30:00Z,27.7,27.7,27.7,27.7
2008-01-07T14:30:00Z,29.09,29.09,29.09,29.09
2008-01-08T14:30:00Z,27.65,27.65,27.65,27.65
2008-01-09T14:30:00Z,30.91,30.91,30.91,30.91
2008-01-10T14:30:00Z,35.31,35.31,35.31,35.31
2008-01-11T14:30:00Z,31.21,31.21,31.21,31.21
2008-01-14T14:30:00Z,35.59,35.59,35.59,35.59
2008-01-15T14:30:00Z,29.07,29.07,29.07,29.07
2008-01-16T14:30:00Z,30.95,30.95,30.95,30.95
2008-01-17T14:30:00Z,24.54,24.54,24.54,24.54
2008-01-18T14:30:00Z,21.59,21.59,21.59,21.59
2008-01-22T14:30:00Z,20.66,20.66,20.66,20.66
2008-01-23T14:30:00Z,31.91,31.91,31.91,31.91
2008-01-24T14:30:00Z,34.86,34.86,34.86,34.86
2008-01-25T14:30:00Z,35.14,35.14,35.14,35.14
2008-01-28T14:30:00Z,43.43,43.43,43.43,43.43
2008-01-29T14:30:00Z,49.16,49.16,49.16,49.16
2008-01-30T14:30:00Z,48.83,48.83,48.83,48.83
2008-01-31T14:30:00Z,59.21,59.21,59.21,59.21
2008-02-01T14:30:00Z,68.48,68.48,68.48,68.48
2008-02-04T14:30:00Z,68.22,68.22,68.22,68.22
2008-02-05T14:30:00Z,53.18,53.18,53.18,53.18
2008-02-06T14:30:00Z,48.25,48.25,48.25,48.25
2008-02-07T14:30:00Z,52.59,52.59,52.59,52.59
2008-02-08T14:30:00Z,51.34,51.34,51.34,51.34
2008-02-11T14:30:00Z,53.14,53.14,53.14,53.14
2008-02-12T14:30:00Z,58.7,58.7,58.7,58.7
2008-02-13T14:30:00Z,65,65,65,65
2008-02-14T14:30:00Z,51.85,51.85,51.85,51.85
2008-02-15T14:30:00Z,48.92,48.92,48.92,48.92
2008-02-19T14:30:00Z,48.39,48.39,48.39,48.39
2008-02-20T14:30:00Z,50.67,50.67,50.67,50.67
2008-02-21T14:30:00Z,40.16,40.16,40.16,40.16
2008-02-22T14:30:00Z,42.32,42.32,42.32,42.32
2008-02-25T14:30:00Z,51.66,51.66,51.66,51.66
2008-02-26T14:30:00Z,57.87,57.87,57.87,57.87
2008-02-27T14:30:00Z,56.5,56.5,56.5,56.5
2008-02-28T14:30:00Z,47.93,47.93,47.93,47.93
2008-02-29T14:30:00Z,32.24,32.24,32.24,32.24
2008-03-03T14:30:00Z,31.02,31.02,31.02,31.02
2008-03-04T14:30:00Z,27.92,27.92,27.92,27.92
2008-03-05T14:30:00Z,31.4,31.4,31.4,31.4
2008-03-06T14:30:00Z,20.63,20.63,20.63,20.63
2008-03-07T14:30:00Z,17.59,17.59,17.59,17.59
2008-03-10T13:30:00Z,12.42,12.42,12.42,12.42
2008-03-11T13:30:00Z,27.35,27.35,27.35,27.35
2008-03-12T13:30:00Z,23.74,23.74,23.74,23.74
2008-03-13T13:30:00Z,30.52,30.52,30.52,30.52
2008-03-14T13:30:00Z,21.17,21.17,21.17,21.17
2008-03-17T13:30:00Z,16.03,16.03,16.03,16.03
2008-03-18T13:30:00Z,32.38,32.38,32.38,32.38
2008-03-19T13:30:00Z,23.25,23.25,23.25,23.25
2008-03-20T13:30:00Z,34.79,34.79,34.79,34.79
2008-03-24T13:30:00Z,48.74,48.74,48.74,48.74
2008-03-25T13:30:00Z,57.14,57.14,57.14,57.14
2008-03-26T13:30:00Z,58.32,58.32,58.32,58.32
2008-03-27T13:30:00Z,56.51,56.51,56.51,56.51
2008-03-28T13:30:00Z,50.15,50.15,50.15,50.15
2008-03-31T13:30:00Z,56.87,56.87,56.87,56.87
2008-04-01T13:30:00Z,74.35,74.35,74.35,74.35
2008-04-02T13:30:00Z,76.55,76.55,76.55,76.55
