date,gold/oil,1Y_bond,%50da,%20da,vix,PCR,open,high,low,close,volume,return,12w_return,4w_return,cci,mi,rsi,don
2005-05-04,8.455636,3.32,36.89,56.09,13.850000381469727,0.79,10255.25,10392.4697265625,10255.25,10384.6396484375,275240000,0.012449066310505685,-0.020020250457257194,-0.007058430474058297,47.59011132628462,26.025351543063675,53.49598230521397,0.6901633304678866
2005-05-05,8.361461,3.29,38.29,57.9,13.979999542236328,0.88,10384.490234375,10405.76953125,10296.48046875,10340.3798828125,236460000,-0.004262041546300499,-0.023857014082907413,-0.013888935453865048,59.03884175279347,25.989507103392324,51.319617192860704,0.6145727028429977
2005-05-06,8.361461,3.37,38.63,59.41,14.050000190734863,0.87,10339.7099609375,10400.599609375,10339.6396484375,10345.400390625,230410000,0.0004855245038768441,-0.034595464616578586,-0.019051187136508663,76.00286977520008,25.73487224314607,51.560349738607684,0.6516799412560216
2005-05-09,8.204341,3.4,42.3,64.21,13.75,0.78,10345.400390625,10384.8603515625,10320.1396484375,10384.33984375,204600000,0.0037639387220127496,-0.030928270988134665,-0.007360433859340043,83.91930601776562,25.51278574710328,53.48180621423967,0.7252464424285027
2005-05-10,8.46779,3.37,39.77,58.87,14.90999984741211,0.56,10382.9404296875,10382.9404296875,10250.23046875,10281.1103515625,234910000,-0.00994088153322814,-0.04135522960664528,-0.016026057718594444,56.352656668245665,25.461782311794213,48.041259273603266,0.5390906669367879
2005-05-11,8.68562,3.35,41.19,59.84,14.449999809265137,0.79,10272.91015625,10311.1904296875,10184.900390625,10300.25,214890000,0.0018616324290878783,-0.034120084992292576,-0.019767826894039997,38.20051585340572,25.491518170112005,49.07563183981624,0.7181809249312197
2005-05-12,8.633656,3.34,37.06,50.56,16.1200008392334,0.87,10299.740234375,10322.349609375,10183.4296875,10189.48046875,249840000,-0.010754062401397979,-0.05210699406709962,-0.020612328724948448,16.396722962407026,25.578394167590766,43.65862398526244,0.46636083048017407
2005-05-13,8.633656,3.29,35.86,44.22,16.31999969482422,0.92,10188.23046875,10234.33984375,10075.5498046875,10140.1201171875,258410000,-0.004844246153067666,-0.06075296916883899,-0.013487037121488465,-51.072981758987794,25.704115325346756,41.46233284842917,0.3445765076366685
2005-05-16,8.564426,3.33,41.19,53.66,15.680000305175781,0.62,10139.6103515625,10255.25,10138.2802734375,10252.2900390625,217230000,0.011061991433895635,-0.04993358893847011,0.01633507944636836,-3.7729349957209655,25.87673538753853,47.879078267282985,0.6213277370451309
2005-05-17,8.920635,3.32,44.51,56.99,14.569999694824219,0.87,10247.490234375,10336.900390625,10213.1396484375,10331.8798828125,241110000,0.007763128378806439,-0.04663887521203136,0.02587860323321345,60.91546681674572,25.867070222575435,51.907395067942005,0.8176957717022819
2005-05-18,8.962064,3.29,52.86,66.75,13.630000114440918,0.79,10323.1904296875,10480.849609375,10323.0400390625,10464.4501953125,299760000,0.012831189870929016,-0.0341886289009643,0.03327998312130176,157.97330790444855,25.83638801709824,57.76307267415361,0.9651328411138888
2005-05-19,8.918803,3.31,55.36,69.04,13.319999694824219,0.69,10464.4501953125,10494.740234375,10435.3203125,10493.1904296875,209180000,0.002746463869441884,-0.02427590012024672,0.04802364889413546,172.99143014913147,25.66249271835831,58.930544766100454,0.9965299263784633
2005-05-20,8.918803,3.35,55.45,68.13,13.140000343322754,0.78,10492.75,10499.259765625,10423.8798828125,10471.91015625,232250000,-0.0020280079333444556,-0.02904990146291242,0.024789164519432028,142.44638994084195,25.344266002540852,57.65968383165403,0.9393766221396767
2005-05-23,8.405477,3.35,57.74,70.78,12.949999809265137,0.73,10472.7998046875,10560.8095703125,10466.0703125,10523.5595703125,225290000,0.00493218651533911,-0.008259256576717444,0.036016937949785,154.622969185975,25.145139473804942,59.918960556633934,0.9273439315496939
2005-05-24,8.214986,3.32,58.7,71.26,12.6899995803833,0.76,10522.6796875,10522.6796875,10471.91015625,10503.6796875,204650000,-0.00188908350636241,-0.015937202337684475,0.025502634414440672,124.93139141724681,24.959975500277693,58.62234384622942,0.888568250303813
2005-05-25,8.194472,3.32,55.79,64.86,12.579999923706055,0.79,10503.169921875,10503.169921875,10426.3896484375,10457.7998046875,187990000,-0.004367981905150753,-0.027071906076637786,0.030210422427383365,90.53769461984636,24.6834580953508,55.63040489526132,0.7990796085288594
2005-05-26,8.096432,3.31,60.06,69.95,12.239999771118164,0.7,10458.6796875,10544.099609375,10458.6103515625,10537.599609375,194620000,0.007630649484390739,-0.02804014268679722,0.03321957594772895,114.06199583458482,24.350992091434303,59.501978885546194,0.9547290064267401
2005-05-27,8.096432,3.31,63.29,72.41,12.149999618530273,0.75,10537.080078125,10552.009765625,10517.66015625,10542.5498046875,168060000,0.00046976498405726375,-0.020776135594696266,0.04688801722333058,117.67722335158894,23.990620590474556,59.7366809233046,0.9623711526928634
2005-05-31,7.606227,3.32,62.0,69.82,13.289999961853027,0.65,10541.8896484375,10542.330078125,10467.48046875,10467.48046875,240780000,-0.0071206052926704455,-0.03347364092797789,0.02697772280310784,77.60423058192269,23.746440507294277,54.571626751718554,0.8076718735535494
2005-06-01,7.8817825,3.25,67.94,75.97,12.359999656677246,0.71,10462.8603515625,10586.3701171875,10457.91015625,10549.8701171875,232630000,0.007871010477016771,-0.02424161517314294,0.02908492408033303,92.72716632429656,23.666952546007362,58.78371441730546,0.9285463026688078
2005-06-02,7.699437,3.26,69.24,76.46,11.84000015258789,0.78,10548.830078125,10559.9296875,10510.41015625,10553.490234375,187680000,0.0003431432943996615,-0.02580441778584608,0.028911131809728374,88.9801825547389,23.524534809891204,58.963755859919246,0.9356331727460426
2005-06-03,7.699437,3.28,67.53,72.36,12.149999618530273,0.83,10552.8203125,10553.1904296875,10448.41015625,10460.9697265625,222230000,-0.008766816072955708,-0.04383509848102174,0.0073502866453805105,50.65265493976804,23.46488538229843,52.635520575028345,0.7545117381662461
2005-06-06,7.901786,3.3,69.15,73.51,12.279999732971191,0.77,10461.6396484375,10481.0,10430.9697265625,10467.0302734375,170200000,0.0005793484766150048,-0.042958405156730106,0.012248137114915458,30.47189066414245,23.331830516524516,52.991424729573104,0.766376080140705
2005-06-07,8.083365,3.28,70.32,73.79,12.390000343322754,0.75,10466.0,10578.83984375,10465.919921875,10483.0703125,213990000,0.0015324345725076238,-0.039362664518208024,0.013307355605081783,57.43014493153986,23.3688627682635,53.97709711117669,0.7977766307257016
2005-06-08,7.8150334,3.3,68.66,69.71,12.699999809265137,0.82,10484.83984375,10543.2900390625,10465.3203125,10476.8603515625,195810000,-0.0005923799757495685,-0.03042488649976438,0.00890961863773998,45.04710922143412,23.418377478996923,53.50930495115937,0.7856197904718207
2005-06-09,7.982816,3.31,69.98,71.48,12.079999923706055,0.77,10477.75,10526.3701171875,10443.3095703125,10503.01953125,209810000,0.0024968529511417703,-0.032114446920458395,0.02158416475451741,38.757737560083804,23.431654775996243,55.267965423395296,0.836829930412174
2005-06-10,7.982816,3.33,70.09,68.75,11.960000038146973,0.39,10503.01953125,10538.6396484375,10452.6201171875,10512.6298828125,217100000,0.0009150084443723117,-0.024291972814148854,0.020618905639426144,44.113642702187164,23.462356173657504,55.92756870900161,0.8556434962147281
2005-06-13,7.7727275,3.38,69.22,65.56,11.649999618530273,0.78,10503.5703125,10589.16015625,10474.3798828125,10522.5595703125,205630000,0.0009445483775885055,-0.026095602801853746,0.032688526425269426,73.85861356381378,23.62149508791466,56.63901849271435,0.8522875194119137
2005-06-14,7.7217927,3.39,70.27,66.89,11.789999961853027,0.76,10521.9501953125,10586.7001953125,10521.7900390625,10547.5703125,192030000,0.0023768686715790466,-0.018383198300242598,0.04018198903007786,118.60317402186178,23.763690364248383,58.45804832043482,0.8893947460686413
2005-06-15,7.709438,3.39,72.17,67.06,11.460000038146973,0.75,10548.650390625,10589.9296875,10495.3896484375,10566.3701171875,220840000,0.0017823824947835742,-0.006272900804021653,0.030635114391839746,122.49039924284689,23.84964288888723,59.82242983208669,0.9117254249071516
2005-06-16,7.4961514,3.38,74.98,72.2,11.149999618530273,0.57,10566.759765625,10595.4501953125,10540.0595703125,10578.650390625,217730000,0.0011622036045779716,-0.004488768062733239,0.02388437637791485,158.68150619331982,23.830219244374906,60.729732467944466,0.902082100086517
2005-06-17,7.4961514,3.39,76.41,72.57,11.479999542236328,0.86,10580.41015625,10656.2900390625,10579.490234375,10623.0703125,373400000,0.004199015964679642,-0.0006208668212188684,0.015157998196460687,227.66271252786058,23.765507919080314,63.90493054465762,0.8570642217254651
2005-06-20,7.4516125,3.42,75.19,69.38,11.470000267028809,0.82,10621.5400390625,10637.5703125,10562.3798828125,10609.1103515625,173110000,-0.0013141173433705022,0.0041381060784129176,0.011047156977827877,162.91410085228216,23.64459790511048,62.20274228620977,0.7947820472521218
2005-06-21,7.5417457,3.42,75.74,68.25,11.079999923706055,0.85,10608.8798828125,10630.3603515625,10580.8701171875,10599.669921875,204330000,-0.0008898417845289996,0.012335612987443678,0.01220023507829171,139.49288527479573,23.499202513136222,61.019071148706885,0.7537189169902047
2005-06-22,7.4335246,3.37,76.66,69.61,11.050000190734863,0.77,10599.3603515625,10646.240234375,10578.0400390625,10587.9296875,198810000,-0.0011076037708279696,0.012615714407931078,0.0061167627509888245,122.47815795378705,23.370222990733247,59.502623816009766,0.7026523035621746
2005-06-23,7.3612967,3.39,72.19,57.65,12.130000114440918,0.8,10587.08984375,10589.009765625,10419.599609375,10421.4404296875,288030000,-0.015724439312158944,-0.0020520879087377875,-0.007829566424266465,-99.17520889522518,23.41405814555054,43.132266667752134,0.007777333096781381
2005-06-24,7.3612967,3.38,69.01,51.8,12.180000305175781,0.82,10422.2802734375,10422.2802734375,10297.83984375,10297.83984375,343150000,-0.011860220933125443,-0.01791119671917707,-0.015295756652924375,-262.68412072614063,23.601005393693335,35.355515439619126,0.0
2005-06-27,7.4982815,3.42,66.94,48.7,12.520000457763672,0.85,10298.0703125,10332.1298828125,10253.490234375,10290.7802734375,220510000,-0.0006855389498783282,-0.01104393935227621,-0.023422728618186617,-253.01821864258545,23.7676990030739,34.96771738137042,0.09257710313794801
2005-06-28,0.0,3.46,72.12,59.19,11.579999923706055,0.84,10291.009765625,10409.7001953125,10290.5498046875,10405.6298828125,215350000,0.011160437432664816,-0.012835661435816825,-0.012987363058424628,-142.19926978629712,23.963266561665275,45.45047143274075,0.3777053679445871
2005-06-29,7.715044,3.44,72.06,60.49,11.770000457763672,0.73,10405.9404296875,10433.7900390625,10363.2802734375,10374.48046875,222550000,-0.002993515473191155,-0.012307906859987838,-0.008884659520277616,-104.63546011062118,24.149012868580296,43.40680837125385,0.3003731207587516
2005-06-30,7.281702,3.45,70.82,58.22,12.039999961853027,0.71,10374.1796875,10412.7900390625,10267.2197265625,10274.9697265625,301810000,-0.009591877153486972,-0.012430445157561865,-0.02605722985889103,-146.5943193351728,24.417103818959223,37.59158608679149,0.05332547815946488
2005-07-01,7.281702,3.51,72.09,60.43,11.399999618530273,0.79,10273.58984375,10343.7900390625,10273.51953125,10303.4404296875,231380000,0.00277087951426247,-0.0112942751676538,-0.023693564795562505,-130.35519964841615,24.585449519081532,40.06557484078211,0.12400749635728434
2005-07-05,6.910901,3.55,73.83,65.2,11.680000305175781,0.69,10303.1298828125,10389.0595703125,10282.650390625,10371.7998046875,235620000,0.006634616414439076,-0.008286129752724247,-0.008524058878459417,-88.10849875571243,24.830703015983204,45.637887480327954,0.2937180428979773
2005-07-06,6.970196,3.53,72.66,62.16,12.270000457763672,1.12,10366.51953125,10380.4697265625,10267.6103515625,10270.6796875,237210000,-0.00974952458509648,-0.02053589954779822,-0.01875895844457287,-101.00719270572826,25.06282763349711,39.75046138192079,0.04267492914584682
2005-07-07,7.0920677,3.48,72.88,62.01,12.489999771118164,1.06,10269.759765625,10310.0400390625,10175.400390625,10302.2900390625,275310000,0.0030777273290854,-0.02313890212003744,-0.017244973852931,-111.29610905409619,25.2155739835006,42.258113842022155,0.26386437896883014
2005-07-08,7.0920677,3.52,76.81,71.48,11.449999809265137,0.73,10302.900390625,10462.259765625,10300.4501953125,10449.1396484375,249260000,0.014254074464822963,-0.0011662172814115301,-0.002645897930754204,-25.454290101932372,25.48714741327274,52.209495626217496,0.5692350806508932
2005-07-11,7.0323324,3.58,79.26,77.17,11.279999732971191,0.81,10449.599609375,10534.2197265625,10449.599609375,10519.7197265625,225470000,0.006754630572437081,0.006810523093746523,0.0015900375375681453,31.546951141317894,25.606720164302896,56.12347612765222,0.7160048819022361
2005-07-12,7.0638227,3.59,79.55,78.0,10.949999809265137,0.78,10519.490234375,10544.0400390625,10483.2001953125,10513.8896484375,233390000,-0.0005542047009369222,0.0005633744699544696,0.0001198335372825099,39.59290543761093,25.68929139977438,55.717550953417756,0.7038813559666227
2005-07-13,7.259516,3.59,78.51,75.17,10.84000015258789,0.76,10513.3603515625,10564.91015625,10512.3603515625,10557.3896484375,216660000,0.004137384113258591,0.01475019204732586,0.00331003857875678,58.38575506687294,25.613583029924637,58.149749641310095,0.7943386992289275
2005-07-14,7.2422104,3.6,78.41,71.59,10.8100004196167,0.72,10559.8603515625,10657.6904296875,10559.8603515625,10628.8896484375,267790000,0.00677250744558644,0.034064419159674175,0.00770976950408464,95.50217017608225,25.57439579070991,61.85802568755468,0.9402832757939923
2005-07-15,7.2422104,3.61,78.3,71.52,10.329999923706055,0.75,10629.4404296875,10654.1201171875,10600.48046875,10640.830078125,239700000,0.0011233938899022355,0.05485202248681209,0.007046881768449698,100.53853381618632,25.477492794424435,62.45631262030356,0.965041053729258
2005-07-18,7.304212,3.66,75.91,65.99,10.770000457763672,1.08,10640.1904296875,10640.1904296875,10574.990234375,10574.990234375,206290000,-0.0061874725248504125,0.050017647697654155,-0.0003459946320981677,82.29692715488038,25.357954315687973,57.13451435400954,0.8285260141941624
2005-07-19,7.4347672,3.65,78.31,72.09,10.449999809265137,0.81,10576.900390625,10668.51953125,10576.900390625,10646.5595703125,318160000,0.006767792154063423,0.05126181383520967,0.002211155261286457,99.56157802034737,25.22080143024382,61.02245339030727,0.9554672306784381
2005-07-20,7.446175,3.66,80.21,75.59,10.229999542236328,0.91,10629.51953125,10691.2998046875,10581.1201171875,10689.150390625,312420000,0.004000430376707165,0.06759545354926044,0.007544462863534163,108.84411054721251,25.20462223607214,63.16367535829938,0.9958336567092134
2005-07-21,7.241262,3.72,77.3,68.49,10.970000267028809,0.93,10690.0302734375,10700.0595703125,10608.4296875,10627.76953125,281750000,-0.005742351555726555,0.04004168257063423,0.0026509890951424975,101.36342392299754,25.17929263441429,58.20138520007286,0.8622152401763794
2005-07-22,7.241262,3.72,79.26,73.84,10.520000457763672,0.8,10624.1904296875,10658.580078125,10588.0498046875,10651.1796875,231480000,0.00220273465482701,0.04858080497082384,0.0059737835315125665,84.90339733901631,25.184773617642133,59.5079779911695,0.9068349802978496
2005-07-25,7.1520267,3.77,76.72,68.31,11.100000381469727,0.8,10651.66015625,10686.5302734375,10591.5498046875,10596.48046875,190250000,-0.005135508023979107,0.03456302548490031,0.01679614639103666,73.58667942637423,25.2138195328329,55.168559762496734,0.8025783106964901
2005-07-26,7.18491,3.76,76.76,68.9,10.989999771118164,0.85,10597.599609375,10626.0,10572.919921875,10579.76953125,220390000,-0.0015770271600350494,0.042225806721600145,0.027377556048427953,52.47613234080545,25.183535004061586,53.875984298553284,0.7707272764499276
2005-07-27,7.1287956,3.77,76.0,68.2,10.359999656677246,0.8,10579.4501953125,10645.919921875,10577.3798828125,10637.08984375,213220000,0.005417916933888822,0.042974668339019306,0.03365241129541863,61.87062375167335,25.194620479073766,57.549948347745406,0.8799797487580293
2005-07-28,7.097573,3.75,78.44,73.6,10.520000457763672,0.78,10633.5,10710.48046875,10629.6796875,10705.5498046875,220170000,0.006435967162364831,0.0630741154603558,0.028822851211572686,88.17350658782091,25.21898076295472,61.49487645591957,0.9907851847525743
2005-07-29,7.097573,3.8,76.49,68.74,11.569999694824219,0.99,10705.16015625,10717.73046875,10640.91015625,10640.91015625,215280000,-0.006037956911769005,0.043993128379161694,0.02568125587614145,75.18421641622163,25.04145412632399,56.18562708185312,0.8583513701368156
2005-08-01,6.9785104,3.83,76.18,68.87,12.079999923706055,0.94,10641.7802734375,10672.3603515625,10610.8896484375,10623.150390625,192790000,-0.0016690081359787001,0.036233033373560986,0.0338862958556847,52.94867740834617,24.807269281266592,54.7860805241042,0.825604217910996
2005-08-02,7.1787705,3.84,77.53,72.07,11.75,0.95,10623.7900390625,10699.1904296875,10623.4697265625,10683.740234375,241690000,0.005703566411285221,0.04160983829847842,0.036909982377510975,72.3799477656429,24.659002177722385,58.57705112675697,0.9373255592009306
2005-08-03,7.1342454,3.82,76.91,68.92,11.829999923706055,0.88,10681.509765625,10698.0703125,10638.48046875,10697.58984375,237650000,0.0012963259187488418,0.03013587432083753,0.03141113839425058,80.99955361014854,24.4650005377983,59.414713960304766,0.9628627918450839
2005-08-04,7.0165305,3.83,72.99,58.78,12.520000457763672,1.05,10696.7998046875,10696.8798828125,10606.669921875,10610.099609375,230600000,-0.008178499610930201,0.02608412162988527,0.03304746445243478,38.750022203585644,24.398448761007497,52.22933803959512,0.7420657859324354
2005-08-05,7.0165305,3.87,64.97,47.35,12.479999542236328,1.15,10610.33984375,10610.8095703125,10554.4501953125,10558.0302734375,218240000,-0.004907525645799993,0.020553083958469553,0.024823629834272554,-74.88068006758532,24.21577900073148,48.47221440513966,0.404394571796945
2005-08-08,6.884414,3.93,59.73,42.09,13.210000038146973,0.88,10557.240234375,10606.0400390625,10524.91015625,10536.9296875,185880000,-0.0019985343279973478,0.014694226695771917,0.008401652386340386,-123.3642423387,24.14711891133878,46.996825055549536,0.22909405851956413
2005-08-09,6.725732,3.9,59.42,42.77,12.399999618530273,0.91,10537.650390625,10639.080078125,10537.650390625,10615.669921875,207460000,0.007472787302396977,0.03254119048159554,0.009120984000193788,-60.341821982876915,24.1350555757739,52.77360056540579,0.5030409084208675
2005-08-10,6.7705164,3.9,58.83,42.52,12.380000114440918,0.89,10606.51953125,10719.41015625,10570.0498046875,10594.41015625,258420000,-0.0020026777190190748,0.02855854530229851,0.007658488961263421,-1.2968336909480351,24.24208601019541,51.15254716013155,0.35732647814910024
2005-08-11,6.6691594,3.89,60.32,46.53,12.420000076293945,0.94,10591.830078125,10685.8896484375,10588.51953125,10685.8896484375,234250000,0.008634694224438189,0.04871781060967062,0.012171569325284626,61.015241908716135,24.27907022333796,57.23917353747237,0.8276580575192802
2005-08-12,6.6691594,3.88,57.89,41.82,12.739999771118164,1.28,10682.7001953125,10682.7802734375,10568.2998046875,10600.3095703125,218890000,-0.008008699410208986,0.045383037657017455,-0.0026889053391575546,-32.12627271381032,24.262693700879048,50.85503508970994,0.38765765584832906
2005-08-15,6.750908,3.91,59.99,45.19,12.260000228881836,0.66,10599.1904296875,10655.080078125,10557.8701171875,10634.3798828125,173340000,0.003214086557945306,0.03726873140480724,-0.0006061740733704912,-39.66902399868168,24.299731523117735,53.09783216160287,0.5628263576478149
2005-08-16,6.954941,3.88,54.03,36.8,13.520000457763672,1.06,10631.58984375,10640.26953125,10510.33984375,10513.4501953125,232520000,-0.01137157867525962,0.017573792432686863,-0.005819394410640499,-167.1185941496472,24.46079472553686,45.2110933577153,0.014877059900601623
2005-08-17,6.94642,3.89,52.93,35.36,13.300000190734863,1.02,10505.599609375,10588.9296875,10503.3701171875,10550.7099609375,235040000,0.003544009334025544,0.008243124484804687,-0.009002871654639755,-155.20685691442137,24.63330870185826,47.78452011801197,0.2191253248954684
2005-08-18,6.69013,3.86,50.23,31.16,13.420000076293945,1.04,10549.75,10592.900390625,10517.4296875,10554.9296875,213900000,0.00039994716735858304,0.005883745103665072,-0.012556723239923628,-120.73640547577963,24.72015687975028,48.08193762509952,0.23865747542095153
2005-08-19,6.69013,3.89,51.52,33.74,13.420000076293945,1.04,10552.7001953125,10626.259765625,10552.7001953125,10559.23046875,219830000,0.000407466594030792,0.008338527660866513,-0.0064490542722503985,-65.20359950487304,24.818816825323765,48.40450966959736,0.2585648095830037
2005-08-22,6.686958,3.89,52.88,37.85,13.420000076293945,0.89,10559.23046875,10641.150390625,10523.9599609375,10569.8896484375,215570000,0.0010094655779173678,0.004402510178751706,-0.007632022127830651,-60.305442086441886,24.979688001569254,49.24617252882371,0.3079037179342299
2005-08-23,6.4958405,3.88,51.78,36.53,13.34000015258789,1.04,10571.009765625,10577.4599609375,10496.73046875,10519.580078125,210670000,-0.004759706296454724,0.0015137924135217862,-0.00725716343759486,-127.59131758746648,25.06613004248491,45.4755273156688,0.10261200575378031
2005-08-24,6.495777,3.87,49.42,35.14,14.170000076293945,0.92,10519.33984375,10559.0,10432.080078125,10434.8701171875,256640000,-0.00805259908745315,-0.0021925919340818334,-0.013695895135948266,-180.44612355406963,25.14543146109803,39.93147748771108,0.00971022275393745
2005-08-25,6.614245,3.87,51.14,39.09,13.729999542236328,0.91,10434.3896484375,10465.3603515625,10428.33984375,10450.6298828125,188100000,0.0015102982066870219,-0.00825327681696364,-0.01752922685400249,-189.43681683152656,25.096722797820796,41.36371738339418,0.07657956894006496
2005-08-26,6.614245,3.9,46.88,33.73,13.720000267028809,1.2,10450.9501953125,10450.9501953125,10383.98046875,10397.2900390625,192100000,-0.005103983620903585,-0.013778428209123894,-0.028794389008402588,-205.03487765769177,25.05447220077585,38.05634874838663,0.039679166181437055
2005-08-29,6.176766,3.91,49.13,40.05,13.520000457763672,0.99,10396.900390625,10487.5,10349.3701171875,10463.0498046875,202970000,0.006324702434763463,-0.0004232789424090111,-0.01671476865708077,-150.79842280224102,25.099718423021915,44.00112538491932,0.3072091544147725
2005-08-30,6.292428,3.85,46.22,39.09,13.649999618530273,1.05,10461.5400390625,10461.5400390625,10350.0,10412.8203125,234650000,-0.004800654983501795,-0.012990662744200354,-0.019799218724288914,-155.98104905679466,25.228452029198213,40.78163874095066,0.17146845912472522
2005-08-31,6.366777,3.77,55.11,55.09,12.600000381469727,0.84,10409.080078125,10484.7900390625,10356.8701171875,10481.599609375,281200000,0.006605251489112396,-0.006812023643688714,-0.018920398714825648,-104.11654627713247,25.405117466903533,46.54882200267657,0.3573383370148395
2005-09-01,6.5739236,3.66,57.26,60.56,13.149999618530273,0.89,10481.4404296875,10513.759765625,10425.7998046875,10459.6298828125,278990000,-0.0020960280282839028,-0.0001280802626354438,-0.022244259166145364,-68.45320565560401,25.51554766746228,45.03993497386155,0.29796712243449164
2005-09-02,6.5739236,3.67,56.24,58.44,13.569999694824219,1.16,10460.669921875,10497.4501953125,10434.7099609375,10447.3701171875,204490000,-0.0011721031969922358,-0.0018782936264063466,-0.01533722567917395,-66.68562281215642,25.545166242318864,44.17931930316396,0.2648362059637761
2005-09-06,6.9116044,3.73,62.39,68.1,12.930000305175781,0.95,10447.6904296875,10593.0595703125,10447.6904296875,10589.240234375,233670000,0.01357950523396334,0.010127750621724108,0.0029560401068389197,15.912415871222624,25.68933278871973,54.91514826480657,0.648227466939019
2005-09-07,6.926656,3.77,62.66,69.78,12.520000457763672,0.88,10588.6796875,10640.4296875,10573.9501953125,10633.5,226790000,0.004179692276819136,0.014951010434546719,0.009164938493853914,85.80683848458474,25.74319203196093,57.65155582159062,0.7678355118877022
2005-09-08,7.0068665,3.77,59.9,66.24,12.930000305175781,0.86,10633.1103515625,10636.490234375,10569.33984375,10595.9296875,222990000,-0.0035332028494851064,0.008846042414142108,-0.0018595373179720598,73.29815174633366,25.77041614782702,54.620947933967706,0.7326753647749829
2005-09-09,7.0068665,3.78,62.68,70.68,11.979999542236328,0.78,10594.099609375,10695.919921875,10593.9404296875,10678.5595703125,247140000,0.007798266433381329,0.015783841850200098,0.007942812560721713,128.12650371448703,25.774672965921233,59.6454007159364,0.9499051757418977
2005-09-12,7.06861,3.83,62.33,70.87,11.649999618530273,0.87,10678.41015625,10701.8095703125,10664.08984375,10682.9404296875,201190000,0.0004102481562382465,0.015241620472977502,-0.00027599187779669965,145.73603142546023,25.722957436971374,59.89891146031569,0.9464613270231478
2005-09-13,6.910432,3.81,56.63,62.97,12.390000343322754,0.98,10673.7099609375,10674.0302734375,10595.2900390625,10597.4404296875,222620000,-0.008003414468398473,0.00472811422061814,-0.00027066573914358294,87.19460795630889,25.65484367487101,52.91251508133642,0.7038664664254166
2005-09-14,7.034749,3.81,52.89,54.63,12.90999984741211,0.89,10597.51953125,10633.1904296875,10536.6201171875,10544.900390625,225350000,-0.004957804614340144,-0.0020318923456577043,-0.008414171129255799,37.84161157226633,25.56902931142194,49.12101893471139,0.5547911044117728
2005-09-15,7.2936506,3.81,50.28,52.11,12.489999771118164,0.82,10545.849609375,10582.0703125,10520.9296875,10558.75,225350000,0.0013133940446998782,-0.0018811842617122432,0.004308747732280738,20.84594358848369,25.317943772920206,50.13534331292438,0.5940875261154122
2005-09-16,7.2936506,3.86,52.96,56.31,11.220000267028809,0.8,10560.5,10647.3603515625,10560.419921875,10641.9404296875,546940000,0.007878814223984953,0.00177633364294838,0.008646855907116002,73.84072527150471,25.126346288283226,55.831380431857674,0.8301292886078615
2005-09-19,7.039106,3.87,49.09,49.48,12.140000343322754,0.9,10641.8701171875,10644.5703125,10521.1796875,10557.6298828125,233530000,-0.007922478746432482,-0.004852477450422388,0.0002558231454348192,36.1630538923031,25.0175420750825,49.642313079762445,0.5909093428060006
2005-09-20,7.0194607,3.92,45.03,42.24,12.640000343322754,1.07,10558.1904296875,10604.759765625,10467.1103515625,10481.51953125,244560000,-0.007209037672972873,-0.011146610365778242,-0.007359526599024946,-12.624467527328806,25.020999723558937,44.81287948607159,0.37495635886039824
2005-09-21,7.0165415,3.88,39.88,34.17,13.789999961853027,1.16,10484.23046875,10484.5498046875,10375.240234375,10378.0302734375,266650000,-0.009873497588202995,-0.01982440573914135,-0.018151502180380974,-96.26291742537204,24.9863429456033,39.225041237340875,0.08131937555763678
2005-09-22,7.220751,3.86,38.08,31.4,13.329999923706055,1.41,10376.2001953125,10444.509765625,10350.9599609375,10422.0498046875,254260000,0.00424160751994207,5.8473202827480364e-05,-0.009271308618136742,-94.85690469131984,24.978446841130324,42.508842407370864,0.20621893166490254
2005-09-23,7.220751,3.89,38.46,34.1,12.960000038146973,0.95,10422.0498046875,10455.8095703125,10372.0595703125,10419.58984375,238590000,-0.00023603427191387638,0.011822867887568922,-0.0014643472574068506,-83.74041810621227,24.987777112633054,42.37106151111402,0.19923912019462564
2005-09-26,7.109267,3.95,41.19,38.09,13.039999961853027,1.23,10420.2197265625,10509.23046875,10410.1103515625,10443.6298828125,234320000,0.0023071962930403256,0.014853063160772617,-0.0006698160855846957,-56.1406620096752,25.037256934915842,44.27202861978457,0.2674495286756923
2005-09-27,7.0791264,3.95,39.66,35.54,12.760000228881836,0.81,10444.580078125,10496.25,10415.6201171875,10456.2099609375,224960000,0.001204569509467568,0.004860837709454335,0.005666853733389932,-56.465284073922064,25.00463259326465,45.28907530831288,0.3018961674156773
2005-09-28,7.0699205,3.95,38.68,34.27,12.630000114440918,0.73,10456.6103515625,10512.099609375,10423.98046875,10473.08984375,238740000,0.0016143404613679913,0.009504994037728531,0.0009595709902863181,-49.52449918482736,24.995637005525484,46.6948243849927,0.3480975311047402
2005-09-29,7.080314,3.97,44.0,42.06,12.239999771118164,0.78,10472.6103515625,10563.3701171875,10418.009765625,10552.7802734375,236020000,0.0076090657939935635,0.02703760247164655,0.013441119383332367,-17.24671223003421,25.019998930872106,52.85371704300354,0.5752331115873855
2005-09-30,7.080314,4.01,47.29,47.85,11.920000076293945,0.83,10552.7001953125,10569.8095703125,10526.1201171875,10568.7001953125,222160000,0.0015085997682593444,0.025744775974120504,0.008309856241750957,18.856866949949026,25.04688952121721,53.997218686768875,0.6206084560358505
