Date,Close
"Jun 07, 2022",122.11
"Jun 06, 2022",119.41
"Jun 05, 2022",118.5
"Jun 02, 2022",118.87
"Jun 01, 2022",116.87
"May 31, 2022",115.26
"May 30, 2022",114.67
"May 29, 2022",-
"May 26, 2022",115.07
"May 25, 2022",114.09
"May 24, 2022",110.33
"May 23, 2022",109.77
"May 22, 2022",110.29
"May 19, 2022",113.23
"May 18, 2022",112.21
"May 17, 2022",109.59
"May 16, 2022",112.4
"May 15, 2022",114.2
"May 12, 2022",110.49
"May 11, 2022",106.13
"May 10, 2022",105.71
"May 09, 2022",99.76
"May 08, 2022",103.09
"May 05, 2022",109.77
"May 04, 2022",108.26
"May 03, 2022",107.81
"May 02, 2022",102.41
"May 01, 2022",105.17
"Apr 28, 2022",104.69
"Apr 27, 2022",105.36
"Apr 26, 2022",102.02
"Apr 25, 2022",101.7
"Apr 24, 2022",98.54
"Apr 21, 2022",102.07
"Apr 20, 2022",103.79
"Apr 19, 2022",102.75
"Apr 18, 2022",102.56
"Apr 17, 2022",108.21
"Apr 13, 2022",106.95
"Apr 12, 2022",104.25
"Apr 11, 2022",100.6
"Apr 10, 2022",94.29
"Apr 07, 2022",98.26
"Apr 06, 2022",96.03
"Apr 05, 2022",96.23
"Apr 04, 2022",101.96
"Apr 03, 2022",103.28
"Mar 31, 2022",99.27
"Mar 30, 2022",100.28
"Mar 29, 2022",107.82
"Mar 28, 2022",104.24
"Mar 27, 2022",105.96
"Mar 24, 2022",113.9
"Mar 23, 2022",112.34
"Mar 22, 2022",114.93
"Mar 21, 2022",111.76
"Mar 20, 2022",112.12
"Mar 17, 2022",104.7
"Mar 16, 2022",102.98
"Mar 15, 2022",95.04
"Mar 14, 2022",96.44
"Mar 13, 2022",103.01
"Mar 11, 2022",109.33
"Mar 10, 2022",106.02
"Mar 09, 2022",108.7
"Mar 08, 2022",123.7
"Mar 07, 2022",119.4
"Mar 04, 2022",115.68
"Mar 03, 2022",107.67
"Mar 02, 2022",110.6
"Mar 01, 2022",103.41
"Feb 28, 2022",95.72
"Feb 25, 2022",91.59
"Feb 24, 2022",92.81
"Feb 23, 2022",92.1
"Feb 22, 2022",92.35
"Feb 18, 2022",91.07
"Feb 17, 2022",91.76
"Feb 16, 2022",93.66
"Feb 15, 2022",92.07
"Feb 14, 2022",95.46
"Feb 11, 2022",93.1
"Feb 10, 2022",89.88
"Feb 09, 2022",89.66
"Feb 08, 2022",89.36
"Feb 07, 2022",91.32
"Feb 04, 2022",92.31
"Feb 03, 2022",90.27
"Feb 02, 2022",88.26
"Feb 01, 2022",88.2
"Jan 31, 2022",88.15
"Jan 28, 2022",86.82
"Jan 27, 2022",86.61
"Jan 26, 2022",87.35
"Jan 25, 2022",85.6
"Jan 24, 2022",83.31
"Jan 21, 2022",85.14
"Jan 20, 2022",86.9
"Jan 19, 2022",86.96
"Jan 18, 2022",85.43
"Jan 14, 2022",83.82
"Jan 13, 2022",82.12
"Jan 12, 2022",82.64
"Jan 11, 2022",81.22
"Jan 10, 2022",78.23
"Jan 07, 2022",78.9
"Jan 06, 2022",79.46
"Jan 05, 2022",77.85
"Jan 04, 2022",76.99
"Jan 03, 2022",76.08
"Dec 31, 2021",75.21
"Dec 30, 2021",76.99
"Dec 29, 2021",76.56
"Dec 28, 2021",75.98
"Dec 27, 2021",75.57
"Dec 23, 2021",73.79
"Dec 22, 2021",72.76
"Dec 21, 2021",71.12
"Dec 20, 2021",68.23
"Dec 17, 2021",70.86
"Dec 16, 2021",72.38
"Dec 15, 2021",70.87
"Dec 14, 2021",70.73
"Dec 13, 2021",71.29
"Dec 10, 2021",71.67
"Dec 09, 2021",70.94
"Dec 08, 2021",72.36
"Dec 07, 2021",72.05
"Dec 06, 2021",69.49
"Dec 03, 2021",66.26
"Dec 02, 2021",66.5
"Dec 01, 2021",65.57
"Nov 30, 2021",66.18
"Nov 29, 2021",69.95
"Nov 26, 2021",68.15
"Nov 25, 2021",78.03
"Nov 24, 2021",78.39
"Nov 23, 2021",78.5
"Nov 22, 2021",76.75
"Nov 19, 2021",76.1
"Nov 18, 2021",79.01
"Nov 17, 2021",78.36
"Nov 16, 2021",80.76
"Nov 15, 2021",80.88
"Nov 12, 2021",80.79
"Nov 11, 2021",81.59
"Nov 10, 2021",81.34
"Nov 09, 2021",84.15
"Nov 08, 2021",81.93
"Nov 04, 2021",81.27
"Nov 03, 2021",78.81
"Nov 02, 2021",80.86
"Nov 01, 2021",83.91
"Oct 31, 2021",84.05
"Oct 28, 2021",83.57
"Oct 27, 2021",82.81
"Oct 26, 2021",82.66
"Oct 25, 2021",84.65
"Oct 24, 2021",83.76
"Oct 21, 2021",83.76
"Oct 20, 2021",82.5
"Oct 19, 2021",83.87
"Oct 18, 2021",82.96
"Oct 17, 2021",82.44
"Oct 14, 2021",82.28
"Oct 13, 2021",81.31
"Oct 12, 2021",80.44
"Oct 11, 2021",80.64
"Oct 10, 2021",80.52
"Oct 07, 2021",79.35
"Oct 06, 2021",78.3
"Oct 05, 2021",77.43
"Oct 04, 2021",78.93
"Oct 03, 2021",77.62
"Sept 30, 2021",75.88
"Sept 29, 2021",75.03
"Sept 28, 2021",74.83
"Sept 27, 2021",75.29
"Sept 26, 2021",75.45
"Sept 23, 2021",73.98
"Sept 22, 2021",73.3
"Sept 21, 2021",72.23
"Sept 20, 2021",70.56
"Sept 19, 2021",70.29
"Sept 16, 2021",71.97
"Sept 15, 2021",72.61
"Sept 14, 2021",72.61
"Sept 13, 2021",70.46
"Sept 12, 2021",70.45
"Sept 09, 2021",69.72
"Sept 08, 2021",68.14
"Sept 07, 2021",69.3
"Sept 06, 2021",68.35
"Sept 02, 2021",69.29
"Sept 01, 2021",69.99
"Aug 31, 2021",68.59
"Aug 30, 2021",68.5
"Aug 29, 2021",69.21
"Aug 26, 2021",68.74
"Aug 25, 2021",67.42
"Aug 24, 2021",68.36
"Aug 23, 2021",67.54
"Aug 22, 2021",65.64
"Aug 19, 2021",62.32
"Aug 18, 2021",63.69
"Aug 17, 2021",65.46
"Aug 16, 2021",66.59
"Aug 15, 2021",67.29
"Aug 12, 2021",68.44
"Aug 11, 2021",69.09
"Aug 10, 2021",69.25
"Aug 09, 2021",68.29
"Aug 08, 2021",66.48
"Aug 05, 2021",68.28
"Aug 04, 2021",69.09
"Aug 03, 2021",68.15
"Aug 02, 2021",70.56
"Aug 01, 2021",71.26
"Jul 29, 2021",73.95
"Jul 28, 2021",73.62
"Jul 27, 2021",72.39
"Jul 26, 2021",71.65
"Jul 25, 2021",71.91
"Jul 22, 2021",72.07
"Jul 21, 2021",71.91
"Jul 20, 2021",70.3
"Jul 19, 2021",67.42
"Jul 18, 2021",66.42
"Jul 15, 2021",71.81
"Jul 14, 2021",71.65
"Jul 13, 2021",73.13
"Jul 12, 2021",75.25
"Jul 11, 2021",74.1
"Jul 08, 2021",74.56
"Jul 07, 2021",72.94
"Jul 06, 2021",72.2
"Jul 05, 2021",73.37
"Jul 01, 2021",75.16
"Jun 30, 2021",75.23
"Jun 29, 2021",73.47
"Jun 28, 2021",72.98
"Jun 27, 2021",72.91
"Jun 24, 2021",74.05
"Jun 23, 2021",73.3
"Jun 22, 2021",73.08
"Jun 21, 2021",73.06
"Jun 20, 2021",73.66
"Jun 17, 2021",71.64
"Jun 16, 2021",71.04
"Jun 15, 2021",72.15
"Jun 14, 2021",72.12
"Jun 13, 2021",70.88
"Jun 10, 2021",70.91
"Jun 09, 2021",70.29
"Jun 08, 2021",69.96
"Jun 07, 2021",70.05
"Jun 06, 2021",69.23
"Jun 03, 2021",69.62
"Jun 02, 2021",68.81
"Jun 01, 2021",68.83
"May 31, 2021",67.72
"May 27, 2021",66.32
"May 26, 2021",66.85
"May 25, 2021",66.21
"May 24, 2021",66.07
"May 23, 2021",66.05
"May 20, 2021",63.58
"May 19, 2021",62.05
"May 18, 2021",63.36
"May 17, 2021",65.49
"May 16, 2021",66.27
"May 13, 2021",65.37
"May 12, 2021",63.82
"May 11, 2021",66.08
"May 10, 2021",65.28
"May 09, 2021",64.92
"May 06, 2021",64.9
"May 05, 2021",64.71
"May 04, 2021",65.63
"May 03, 2021",65.69
"May 02, 2021",64.49
"Apr 29, 2021",63.58
"Apr 28, 2021",65.01
"Apr 27, 2021",63.86
"Apr 26, 2021",62.94
"Apr 25, 2021",61.91
"Apr 22, 2021",62.14
"Apr 21, 2021",61.43
"Apr 20, 2021",61.35
"Apr 19, 2021",62.44
"Apr 18, 2021",63.38
"Apr 15, 2021",63.13
"Apr 14, 2021",63.46
"Apr 13, 2021",63.15
"Apr 12, 2021",60.18
"Apr 11, 2021",59.7
"Apr 08, 2021",59.32
"Apr 07, 2021",59.6
"Apr 06, 2021",59.77
"Apr 05, 2021",59.33
"Apr 04, 2021",58.65
"Mar 31, 2021",61.45
"Mar 30, 2021",59.16
"Mar 29, 2021",60.55
"Mar 28, 2021",61.56
"Mar 25, 2021",60.97
"Mar 24, 2021",58.56
"Mar 23, 2021",61.18
"Mar 22, 2021",57.76
"Mar 21, 2021",61.55
"Mar 18, 2021",61.42
"Mar 17, 2021",60
"Mar 16, 2021",64.6
"Mar 15, 2021",64.8
"Mar 14, 2021",65.39
"Mar 12, 2021",65.61
"Mar 11, 2021",66.02
"Mar 10, 2021",64.44
"Mar 09, 2021",64.01
"Mar 08, 2021",65.05
"Mar 05, 2021",66.09
"Mar 04, 2021",63.83
"Mar 03, 2021",61.28
"Mar 02, 2021",59.75
"Mar 01, 2021",60.64
"Feb 26, 2021",61.5
"Feb 25, 2021",63.53
"Feb 24, 2021",63.22
"Feb 23, 2021",61.67
"Feb 22, 2021",61.49
"Feb 19, 2021",59.24
"Feb 18, 2021",60.52
"Feb 17, 2021",61.14
"Feb 16, 2021",60.05
"Feb 12, 2021",59.47
"Feb 11, 2021",58.24
"Feb 10, 2021",58.68
"Feb 09, 2021",58.36
"Feb 08, 2021",57.97
"Feb 05, 2021",56.85
"Feb 04, 2021",56.23
"Feb 03, 2021",55.69
"Feb 02, 2021",54.76
"Feb 01, 2021",53.55
"Jan 29, 2021",52.2
"Jan 28, 2021",52.34
"Jan 27, 2021",52.85
"Jan 26, 2021",52.61
"Jan 25, 2021",52.77
"Jan 22, 2021",52.27
"Jan 21, 2021",53.13
"Jan 20, 2021",53.24
"Jan 19, 2021",52.98
"Jan 15, 2021",52.36
"Jan 14, 2021",53.57
"Jan 13, 2021",52.91
"Jan 12, 2021",53.21
"Jan 11, 2021",52.25
"Jan 08, 2021",52.24
"Jan 07, 2021",50.83
"Jan 06, 2021",50.63
"Jan 05, 2021",49.93
"Jan 04, 2021",47.62
"Dec 31, 2020",48.52
"Dec 30, 2020",48.4
"Dec 29, 2020",48
"Dec 28, 2020",47.62
"Dec 24, 2020",48.23
"Dec 23, 2020",48.12
"Dec 22, 2020",47.02
"Dec 21, 2020",47.74
"Dec 18, 2020",49.1
"Dec 17, 2020",48.36
"Dec 16, 2020",47.82
"Dec 15, 2020",47.62
"Dec 14, 2020",46.99
"Dec 11, 2020",46.57
"Dec 10, 2020",46.78
"Dec 09, 2020",45.52
"Dec 08, 2020",45.6
"Dec 07, 2020",45.76
"Dec 04, 2020",46.26
"Dec 03, 2020",45.64
"Dec 02, 2020",45.28
"Dec 01, 2020",44.55
"Nov 30, 2020",45.34
"Nov 27, 2020",45.53
"Nov 25, 2020",45.71
"Nov 24, 2020",44.91
"Nov 23, 2020",43.06
"Nov 20, 2020",42.15
"Nov 19, 2020",41.74
"Nov 18, 2020",41.82
"Nov 17, 2020",41.43
"Nov 16, 2020",41.34
"Nov 13, 2020",40.13
"Nov 12, 2020",41.12
"Nov 11, 2020",41.45
"Nov 10, 2020",41.36
"Nov 09, 2020",40.29
"Nov 06, 2020",37.14
"Nov 05, 2020",38.79
"Nov 04, 2020",39.15
"Nov 03, 2020",37.66
"Nov 02, 2020",36.81
"Oct 29, 2020",35.79
"Oct 28, 2020",36.17
"Oct 27, 2020",37.39
"Oct 26, 2020",39.57
"Oct 25, 2020",38.56
"Oct 22, 2020",39.85
"Oct 21, 2020",40.64
"Oct 20, 2020",40.03
"Oct 19, 2020",41.46
"Oct 18, 2020",40.83
"Oct 15, 2020",40.88
"Oct 14, 2020",40.96
"Oct 13, 2020",41.04
"Oct 12, 2020",40.2
"Oct 11, 2020",39.43
"Oct 08, 2020",40.6
"Oct 07, 2020",41.19
"Oct 06, 2020",39.95
"Oct 05, 2020",40.67
"Oct 04, 2020",39.22
"Oct 01, 2020",37.05
"Sept 30, 2020",38.72
"Sept 29, 2020",40.22
"Sept 28, 2020",39.29
"Sept 27, 2020",40.6
"Sept 24, 2020",40.25
"Sept 23, 2020",40.31
"Sept 22, 2020",39.93
"Sept 21, 2020",39.6
"Sept 20, 2020",39.31
"Sept 17, 2020",41.11
"Sept 16, 2020",40.97
"Sept 15, 2020",40.16
"Sept 14, 2020",38.28
"Sept 13, 2020",37.26
"Sept 10, 2020",37.33
"Sept 09, 2020",37.3
"Sept 08, 2020",38.05
"Sept 07, 2020",36.76
"Sept 03, 2020",39.77
"Sept 02, 2020",41.37
"Sept 01, 2020",41.51
"Aug 31, 2020",42.76
"Aug 30, 2020",42.61
"Aug 27, 2020",42.97
"Aug 26, 2020",43.04
"Aug 25, 2020",43.39
"Aug 24, 2020",43.35
"Aug 23, 2020",42.62
"Aug 20, 2020",42.34
"Aug 19, 2020",42.58
"Aug 18, 2020",42.93
"Aug 17, 2020",42.89
"Aug 16, 2020",42.89
"Aug 13, 2020",42.01
"Aug 12, 2020",42.24
"Aug 11, 2020",42.67
"Aug 10, 2020",41.61
"Aug 09, 2020",41.94
"Aug 06, 2020",41.22
"Aug 05, 2020",41.95
"Aug 04, 2020",42.19
"Aug 03, 2020",41.7
"Aug 02, 2020",41.01
"Jul 30, 2020",40.27
"Jul 29, 2020",39.92
"Jul 28, 2020",41.27
"Jul 27, 2020",41.04
"Jul 26, 2020",41.6
"Jul 23, 2020",41.29
"Jul 22, 2020",41.07
"Jul 21, 2020",41.9
"Jul 20, 2020",41.96
"Jul 19, 2020",40.81
"Jul 16, 2020",40.59
"Jul 15, 2020",40.75
"Jul 14, 2020",41.2
"Jul 13, 2020",40.29
"Jul 12, 2020",40.1
"Jul 09, 2020",40.55
"Jul 08, 2020",39.62
"Jul 07, 2020",40.9
"Jul 06, 2020",40.62
"Jul 05, 2020",40.63
"Jul 01, 2020",40.65
"Jun 30, 2020",39.82
"Jun 29, 2020",39.27
"Jun 28, 2020",39.7
"Jun 25, 2020",38.49
"Jun 24, 2020",38.72
"Jun 23, 2020",38.01
"Jun 22, 2020",40.37
"Jun 21, 2020",40.46
"Jun 18, 2020",39.75
"Jun 17, 2020",38.84
"Jun 16, 2020",37.96
"Jun 15, 2020",38.38
"Jun 14, 2020",37.12
"Jun 11, 2020",36.26
"Jun 10, 2020",36.34
"Jun 09, 2020",39.6
"Jun 08, 2020",38.94
"Jun 07, 2020",38.19
"Jun 04, 2020",39.55
"Jun 03, 2020",37.41
"Jun 02, 2020",37.29
"Jun 01, 2020",36.81
"May 31, 2020",35.44
"May 28, 2020",35.49
"May 27, 2020",33.71
"May 26, 2020",32.81
"May 25, 2020",34.35
"May 21, 2020",33.25
"May 20, 2020",33.92
"May 19, 2020",33.49
"May 18, 2020",32.5
"May 17, 2020",31.82
"May 14, 2020",29.43
"May 13, 2020",27.56
"May 12, 2020",25.29
"May 11, 2020",25.78
"May 10, 2020",24.14
"May 07, 2020",24.74
"May 06, 2020",23.55
"May 05, 2020",23.99
"May 04, 2020",24.56
"May 03, 2020",20.39
"Apr 30, 2020",19.78
"Apr 29, 2020",18.84
"Apr 28, 2020",15.06
"Apr 27, 2020",12.34
"Apr 26, 2020",12.78
"Apr 23, 2020",16.94
"Apr 22, 2020",16.5
"Apr 21, 2020",13.78
"Apr 20, 2020",10.01
"Apr 19, 2020",-37.63
"Apr 16, 2020",18.27
"Apr 15, 2020",19.87
"Apr 14, 2020",19.87
"Apr 13, 2020",20.11
"Apr 12, 2020",22.41
"Apr 08, 2020",22.76
"Apr 07, 2020",25.09
"Apr 06, 2020",23.63
"Apr 05, 2020",26.08
"Apr 02, 2020",28.34
"Apr 01, 2020",25.32
"Mar 31, 2020",20.31
"Mar 30, 2020",20.48
"Mar 29, 2020",20.09
"Mar 26, 2020",21.51
"Mar 25, 2020",22.6
"Mar 24, 2020",24.49
"Mar 23, 2020",24.01
"Mar 22, 2020",23.36
"Mar 19, 2020",22.43
"Mar 18, 2020",25.22
"Mar 17, 2020",20.37
"Mar 16, 2020",26.95
"Mar 15, 2020",28.7
"Mar 12, 2020",31.73
"Mar 11, 2020",31.5
"Mar 10, 2020",32.98
"Mar 09, 2020",34.36
"Mar 08, 2020",31.13
"Mar 06, 2020",41.28
"Mar 05, 2020",45.9
"Mar 04, 2020",46.78
"Mar 03, 2020",47.18
"Mar 02, 2020",46.75
"Feb 28, 2020",44.76
"Feb 27, 2020",47.09
"Feb 26, 2020",48.73
"Feb 25, 2020",49.9
"Feb 24, 2020",51.43
"Feb 21, 2020",53.38
"Feb 20, 2020",53.78
"Feb 19, 2020",53.29
"Feb 18, 2020",52.05
"Feb 14, 2020",52.05
"Feb 13, 2020",51.42
"Feb 12, 2020",51.17
"Feb 11, 2020",49.94
"Feb 10, 2020",49.57
"Feb 07, 2020",50.32
"Feb 06, 2020",50.95
"Feb 05, 2020",50.75
"Feb 04, 2020",49.61
"Feb 03, 2020",50.11
"Jan 31, 2020",51.56
"Jan 30, 2020",52.14
"Jan 29, 2020",53.33
"Jan 28, 2020",53.48
"Jan 27, 2020",53.14
"Jan 24, 2020",54.19
"Jan 23, 2020",55.59
"Jan 22, 2020",56.74
"Jan 21, 2020",58.34
"Jan 17, 2020",58.54
"Jan 16, 2020",58.52
"Jan 15, 2020",57.81
"Jan 14, 2020",58.23
"Jan 13, 2020",58.08
"Jan 10, 2020",59.04
"Jan 09, 2020",59.56
"Jan 08, 2020",59.61
"Jan 07, 2020",62.7
"Jan 06, 2020",63.27
"Jan 03, 2020",63.05
"Jan 02, 2020",61.18
"Dec 31, 2019",61.06
"Dec 30, 2019",61.68
"Dec 27, 2019",61.72
"Dec 26, 2019",61.68
"Dec 24, 2019",61.11
"Dec 23, 2019",60.52
"Dec 20, 2019",60.44
"Dec 19, 2019",61.22
"Dec 18, 2019",60.93
"Dec 17, 2019",60.94
"Dec 16, 2019",60.21
"Dec 13, 2019",60.07
"Dec 12, 2019",59.18
"Dec 11, 2019",58.76
"Dec 10, 2019",59.24
"Dec 09, 2019",59.02
"Dec 06, 2019",59.2
"Dec 05, 2019",58.43
"Dec 04, 2019",58.43
"Dec 03, 2019",56.1
"Dec 02, 2019",55.96
"Nov 29, 2019",55.17
"Nov 27, 2019",58.11
"Nov 26, 2019",58.41
"Nov 25, 2019",58.01
"Nov 22, 2019",57.77
"Nov 21, 2019",58.58
"Nov 20, 2019",57.11
"Nov 19, 2019",55.21
"Nov 18, 2019",57.05
"Nov 15, 2019",57.72
"Nov 14, 2019",56.77
"Nov 13, 2019",57.12
"Nov 12, 2019",56.8
"Nov 11, 2019",56.86
"Nov 08, 2019",57.24
"Nov 07, 2019",57.15
"Nov 06, 2019",56.35
"Nov 05, 2019",57.23
"Nov 04, 2019",56.54
"Oct 31, 2019",56.2
"Oct 30, 2019",54.18
"Oct 29, 2019",55.06
"Oct 28, 2019",55.54
"Oct 27, 2019",55.81
"Oct 24, 2019",56.66
"Oct 23, 2019",56.23
"Oct 22, 2019",55.97
"Oct 21, 2019",54.16
"Oct 20, 2019",53.31
"Oct 17, 2019",53.78
"Oct 16, 2019",53.93
"Oct 15, 2019",53.36
"Oct 14, 2019",52.81
"Oct 13, 2019",53.59
"Oct 10, 2019",54.7
"Oct 09, 2019",53.55
"Oct 08, 2019",52.59
"Oct 07, 2019",52.63
"Oct 06, 2019",52.75
"Oct 03, 2019",52.81
"Oct 02, 2019",52.45
"Oct 01, 2019",52.64
"Sept 30, 2019",53.62
"Sept 29, 2019",54.07
"Sept 26, 2019",55.91
"Sept 25, 2019",56.41
"Sept 24, 2019",56.49
"Sept 23, 2019",57.29
"Sept 22, 2019",58.64
"Sept 19, 2019",58.09
"Sept 18, 2019",58.13
"Sept 17, 2019",58.11
"Sept 16, 2019",59.34
"Sept 15, 2019",62.9
"Sept 12, 2019",54.85
"Sept 11, 2019",55.09
"Sept 10, 2019",55.75
"Sept 09, 2019",57.4
"Sept 08, 2019",57.85
"Sept 05, 2019",56.52
"Sept 04, 2019",56.3
"Sept 03, 2019",56.26
"Sept 02, 2019",53.94
"Aug 29, 2019",55.1
"Aug 28, 2019",56.71
"Aug 27, 2019",55.78
"Aug 26, 2019",54.93
"Aug 25, 2019",53.64
"Aug 22, 2019",54.17
"Aug 21, 2019",55.35
"Aug 20, 2019",55.68
"Aug 19, 2019",56.34
"Aug 18, 2019",56.21
"Aug 15, 2019",54.87
"Aug 14, 2019",54.47
"Aug 13, 2019",55.23
"Aug 12, 2019",57.1
"Aug 11, 2019",54.93
"Aug 08, 2019",54.5
"Aug 07, 2019",52.54
"Aug 06, 2019",51.09
"Aug 05, 2019",53.63
"Aug 04, 2019",54.69
"Aug 01, 2019",55.66
"Jul 31, 2019",53.95
"Jul 30, 2019",58.58
"Jul 29, 2019",58.05
"Jul 28, 2019",56.87
"Jul 25, 2019",56.2
"Jul 24, 2019",56.02
"Jul 23, 2019",55.88
"Jul 22, 2019",56.77
"Jul 21, 2019",56.22
"Jul 18, 2019",55.63
"Jul 17, 2019",55.3
"Jul 16, 2019",56.78
"Jul 15, 2019",57.62
"Jul 14, 2019",59.58
"Jul 11, 2019",60.21
"Jul 10, 2019",60.2
"Jul 09, 2019",60.43
"Jul 08, 2019",57.83
"Jul 07, 2019",57.66
"Jul 04, 2019",57.51
"Jul 03, 2019",57.34
"Jul 01, 2019",56.25
"Jun 30, 2019",59.09
"Jun 27, 2019",58.47
"Jun 26, 2019",59.43
"Jun 25, 2019",59.38
"Jun 24, 2019",57.83
"Jun 23, 2019",57.9
"Jun 20, 2019",57.43
"Jun 19, 2019",56.65
"Jun 18, 2019",53.76
"Jun 17, 2019",53.9
"Jun 16, 2019",51.93
"Jun 13, 2019",52.51
"Jun 12, 2019",52.28
"Jun 11, 2019",51.14
"Jun 10, 2019",53.27
"Jun 09, 2019",53.26
"Jun 06, 2019",53.99
"Jun 05, 2019",52.59
"Jun 04, 2019",51.68
"Jun 03, 2019",53.48
"Jun 02, 2019",53.25
"May 30, 2019",53.5
"May 29, 2019",56.59
"May 28, 2019",58.81
"May 27, 2019",59.14
"May 23, 2019",58.63
"May 22, 2019",57.91
"May 21, 2019",61.42
"May 20, 2019",62.99
"May 19, 2019",63.1
"May 16, 2019",62.76
"May 15, 2019",62.87
"May 14, 2019",62.02
"May 13, 2019",61.78
"May 12, 2019",61.04
"May 09, 2019",61.66
"May 08, 2019",61.7
"May 07, 2019",62.12
"May 06, 2019",61.4
"May 05, 2019",62.25
"May 02, 2019",61.94
"May 01, 2019",61.81
"Apr 30, 2019",63.6
"Apr 29, 2019",63.91
"Apr 28, 2019",63.5
"Apr 25, 2019",63.3
"Apr 24, 2019",65.21
"Apr 23, 2019",65.89
"Apr 22, 2019",66.3
"Apr 21, 2019",65.7
"Apr 17, 2019",64
"Apr 16, 2019",63.76
"Apr 15, 2019",64.05
"Apr 14, 2019",63.4
"Apr 11, 2019",63.89
"Apr 10, 2019",63.58
"Apr 09, 2019",64.61
"Apr 08, 2019",63.98
"Apr 07, 2019",64.4
"Apr 04, 2019",63.08
"Apr 03, 2019",62.1
"Apr 02, 2019",62.46
"Apr 01, 2019",62.58
"Mar 31, 2019",61.59
"Mar 28, 2019",60.14
"Mar 27, 2019",59.3
"Mar 26, 2019",59.41
"Mar 25, 2019",59.94
"Mar 24, 2019",58.82
"Mar 21, 2019",59.04
"Mar 20, 2019",59.98
"Mar 19, 2019",59.83
"Mar 18, 2019",59.03
"Mar 17, 2019",59.09
"Mar 14, 2019",58.52
"Mar 13, 2019",58.61
"Mar 12, 2019",58.26
"Mar 11, 2019",56.87
